time,geo,kpi_bookings,kpi_revenue,revenue_per_kpi,population,paid_search_impressions,paid_search_spend,paid_social_upper_impressions,paid_social_upper_spend,paid_social_prospecting_impressions,paid_social_prospecting_spend,paid_social_retargeting_impressions,paid_social_retargeting_spend,organic_sessions,email_sends,availability_index,snowfall_index,holiday_flag,adr_price_index,promotional_package
2025-07-07,CO,240,50855.08,211.9,5800000,259692.0,1931.65,130565,799.46,102990,922.49,78077,869.08,2956,4909,0.8124,22.057,0,87.223,0
2025-07-07,UT,226,45070.52,199.43,3400000,232643.0,1693.58,117359,724.02,91195,816.67,53582,595.56,2518,4620,0.8126,20.04,0,87.147,0
2025-07-07,CA,223,45032.39,201.94,8200000,258254.0,1909.67,125529,775.57,100646,899.24,65434,728.71,2547,4524,0.7634,19.795,0,86.57,0
2025-07-07,PN,220,46837.13,212.9,6100000,211054.0,1548.16,113708,695.41,84949,759.38,45072,500.79,2273,4063,0.8325,23.884,0,88.01,0
2025-07-07,NE,176,39398.36,223.85,7400000,182279.0,1347.17,105303,644.71,79102,707.12,34999,389.34,1910,3522,0.8366,24.471,0,88.979,0
2025-07-14,CO,249,46530.71,186.87,5800000,239227.0,1761.26,140025,864.53,92939,830.09,86739,965.96,2799,5064,0.769,25.47,0,87.947,0
2025-07-14,UT,221,44123.42,199.65,3400000,219798.0,1617.63,120933,742.73,100461,898.74,53488,596.39,2324,4351,0.7553,23.224,0,87.984,0
2025-07-14,CA,238,47241.31,198.49,8200000,254292.0,1879.44,120621,739.74,109189,975.77,60803,676.47,2423,4965,0.8166,16.622,0,87.952,0
2025-07-14,PN,184,38109.07,207.11,6100000,212368.0,1554.96,106793,652.13,76266,680.94,52478,585.03,2189,3936,0.7929,20.542,0,87.078,0
2025-07-14,NE,175,38919.56,222.4,7400000,196843.0,1467.04,111698,685.25,79627,710.07,40075,445.96,1918,3667,0.7879,18.874,0,88.566,0
2025-07-21,CO,229,45813.57,200.06,5800000,265957.0,1967.18,129361,796.71,102057,908.77,67105,745.44,2460,4534,0.7677,17.514,0,87.817,0
2025-07-21,UT,216,44961.21,208.15,3400000,229583.0,1676.63,112360,685.7,83010,742.04,59714,663.28,2592,4275,0.7323,22.55,0,88.109,0
2025-07-21,CA,229,43813.71,191.33,8200000,237951.0,1758.48,136085,836.1,100968,903.56,62107,691.59,2374,4656,0.7768,19.562,0,86.507,0
2025-07-21,PN,193,43428.95,225.02,6100000,210559.0,1535.98,108484,668.0,84325,754.78,46426,516.72,2060,4075,0.7562,23.088,0,87.434,0
2025-07-21,NE,169,36546.55,216.25,7400000,183962.0,1365.53,89868,553.73,69773,622.06,37900,420.8,1897,3729,0.7772,21.699,0,87.495,0
2025-07-28,CO,225,45034.85,200.15,5800000,260928.0,1922.43,142862,876.58,93656,835.29,71087,790.41,2659,4614,0.7123,17.118,0,88.076,0
2025-07-28,UT,220,44816.11,203.71,3400000,228152.0,1674.43,123537,758.51,92912,832.75,54738,608.77,2320,4471,0.759,20.584,0,89.64,0
2025-07-28,CA,223,49062.05,220.01,8200000,225813.0,1643.0,125220,772.85,87030,778.08,60968,677.15,2656,4378,0.7678,21.934,0,87.743,0
2025-07-28,PN,195,40657.92,208.5,6100000,210205.0,1549.11,105057,646.98,78572,702.8,45675,509.06,2145,3938,0.7195,21.566,0,88.92,0
2025-07-28,NE,148,28553.93,192.93,7400000,182305.0,1355.19,105313,647.73,73942,662.8,37923,422.51,1954,3418,0.699,20.589,0,88.056,0
2025-08-04,CO,248,48472.5,195.45,5800000,260509.0,1928.62,129043,792.49,92770,827.23,68562,763.11,2644,4816,0.707,19.232,0,89.807,0
2025-08-04,UT,203,46323.79,228.2,3400000,212260.0,1571.82,118414,722.37,87603,782.77,54739,609.33,2168,4187,0.705,23.692,0,89.298,0
2025-08-04,CA,220,43840.66,199.28,8200000,237244.0,1737.72,129868,800.9,92493,826.03,68712,764.37,2456,4526,0.6979,19.744,0,90.452,0
2025-08-04,PN,179,37479.6,209.38,6100000,201957.0,1496.8,92927,569.47,79014,703.44,46830,520.68,2026,3921,0.7363,23.547,0,88.004,0
2025-08-04,NE,158,30930.1,195.76,7400000,181393.0,1342.71,107619,660.92,68326,611.42,39900,444.58,1988,3410,0.6918,22.873,0,90.409,0
2025-08-11,CO,261,57236.03,219.3,5800000,260178.0,1916.97,181207,1107.75,136690,1221.58,70119,779.39,2735,5490,0.6969,23.143,0,85.198,1
2025-08-11,UT,222,41321.38,186.13,3400000,233149.0,1736.15,150137,927.12,95481,852.94,54175,603.38,2394,5124,0.6945,19.023,0,83.196,1
2025-08-11,CA,240,46131.16,192.21,8200000,235699.0,1737.28,164894,1013.86,108668,973.16,63586,708.21,2496,5965,0.7149,18.375,0,83.38,1
2025-08-11,PN,207,39849.92,192.51,6100000,227301.0,1693.12,135428,835.49,96348,861.85,46998,522.07,2115,5154,0.659,20.965,0,83.115,1
2025-08-11,NE,190,37622.0,198.01,7400000,205616.0,1503.5,125858,768.18,90165,804.66,46710,520.19,2214,4353,0.6587,15.789,0,85.779,1
2025-08-18,CO,230,49111.8,213.53,5800000,241405.0,1771.49,118797,728.77,94478,840.54,69507,774.02,2584,4555,0.6717,20.988,0,91.111,0
2025-08-18,UT,203,39204.32,193.12,3400000,217043.0,1581.21,108726,670.35,94389,844.4,53194,591.26,2375,4007,0.7169,20.927,0,91.407,0
2025-08-18,CA,215,47717.86,221.94,8200000,219717.0,1607.43,108635,665.33,85111,758.43,64279,715.74,2503,4489,0.6724,16.239,0,92.238,0
2025-08-18,PN,187,41022.81,219.37,6100000,204135.0,1498.22,118178,726.91,79191,707.01,40818,454.54,2106,3694,0.6433,19.206,0,92.108,0
2025-08-18,NE,160,37063.83,231.65,7400000,169712.0,1247.74,82571,507.14,66855,597.72,40496,451.27,1857,3660,0.6379,22.39,0,91.454,0
2025-08-25,CO,217,46301.58,213.37,5800000,244047.0,1807.65,145143,893.68,97812,872.17,64334,717.19,2427,4943,0.6601,18.107,0,92.044,0
2025-08-25,UT,203,42783.78,210.76,3400000,226223.0,1661.31,118048,720.3,89560,801.98,50246,559.51,2172,3955,0.6288,18.445,0,93.266,0
2025-08-25,CA,211,42348.75,200.7,8200000,237134.0,1742.06,126987,782.0,92633,825.37,64763,721.27,2601,4404,0.6323,17.177,0,91.962,0
2025-08-25,PN,180,43170.1,239.83,6100000,206247.0,1528.81,117198,717.15,81329,726.94,45780,509.98,2327,3814,0.6652,19.806,0,92.355,0
2025-08-25,NE,161,34867.61,216.57,7400000,173395.0,1279.13,98179,606.66,73827,657.46,34718,386.12,1975,3659,0.6276,19.941,0,90.955,0
2025-09-01,CO,232,50938.16,219.56,5800000,292567.0,2171.69,123023,754.78,105578,940.84,66367,739.61,2885,4989,0.5478,19.415,1,97.386,0
2025-09-01,UT,215,54983.5,255.74,3400000,281096.0,2069.2,123484,757.59,86620,774.72,49050,545.49,2483,4647,0.5999,19.069,1,99.065,0
2025-09-01,CA,232,55298.18,238.35,8200000,263233.0,1935.47,110666,677.63,106936,954.93,68753,764.63,2886,4663,0.5854,17.725,1,99.928,0
2025-09-01,PN,209,46664.3,223.27,6100000,246651.0,1825.26,120746,741.9,86084,771.42,53942,600.97,2443,4021,0.607,20.94,1,99.144,0
2025-09-01,NE,186,40422.83,217.33,7400000,230114.0,1701.32,95094,581.49,76139,680.84,36849,410.24,2180,3766,0.6097,22.333,1,99.299,0
2025-09-08,CO,216,47285.71,218.92,5800000,245373.0,1793.98,137608,846.67,90072,806.32,70353,782.52,2854,4827,0.5617,16.643,0,96.701,0
2025-09-08,UT,198,49306.63,249.02,3400000,208414.0,1539.07,111595,680.36,85698,765.15,62188,692.67,2500,4131,0.587,17.018,0,96.234,0
2025-09-08,CA,210,47046.72,224.03,8200000,232701.0,1702.7,122115,754.01,96286,863.02,57383,639.43,2756,4547,0.6009,20.229,0,96.208,0
2025-09-08,PN,178,41989.67,235.9,6100000,195647.0,1433.98,116774,718.01,80344,718.19,47013,523.09,2328,3912,0.5656,17.9,0,95.923,0
2025-09-08,NE,159,33878.16,213.07,7400000,183440.0,1347.28,104769,642.84,70100,624.79,38373,427.44,1881,3464,0.5833,16.789,0,96.118,0
2025-09-15,CO,235,50946.33,216.79,5800000,231530.0,1701.93,141540,863.98,106961,953.28,63796,708.41,2639,5377,0.5519,17.0,0,91.185,1
2025-09-15,UT,205,43342.08,211.42,3400000,228691.0,1668.66,112140,683.32,81276,726.21,60894,677.67,2573,5270,0.5217,20.334,0,92.865,1
2025-09-15,CA,224,47804.28,213.41,8200000,245792.0,1824.42,118802,724.08,93268,831.41,65851,732.1,2830,5628,0.5769,16.833,0,91.82,1
2025-09-15,PN,199,46071.63,231.52,6100000,208735.0,1538.38,105791,650.71,91740,820.07,49952,554.92,2361,4777,0.5613,16.368,0,91.912,1
2025-09-15,NE,178,39687.93,222.97,7400000,199072.0,1459.48,97236,593.45,71443,636.88,42068,467.48,2164,4116,0.5276,22.871,0,91.009,1
2025-09-22,CO,228,56830.41,249.26,5800000,255094.0,1897.99,135337,834.36,96749,865.02,68197,757.57,2527,4546,0.5472,16.721,0,100.006,0
2025-09-22,UT,210,45933.25,218.73,3400000,231019.0,1702.54,116605,714.27,79607,709.85,48774,541.99,2294,4025,0.5809,19.012,0,99.729,0
2025-09-22,CA,218,45737.94,209.81,8200000,245201.0,1795.67,125753,770.85,96289,861.25,55239,615.88,2564,4323,0.5381,18.361,0,97.661,0
2025-09-22,PN,183,41239.44,225.35,6100000,197539.0,1443.42,112379,692.82,80049,713.02,44571,494.75,2288,4053,0.521,20.6,0,100.23,0
2025-09-22,NE,169,43793.34,259.13,7400000,189947.0,1407.9,104778,645.34,76984,689.57,36194,402.4,2011,3485,0.5449,16.261,0,100.001,0
2025-09-29,CO,194,45173.17,232.85,5800000,226663.0,1671.33,145889,892.61,103787,929.65,67135,747.4,2798,4748,0.5174,20.745,0,99.829,0
2025-09-29,UT,196,47501.21,242.35,3400000,210380.0,1543.87,106208,650.65,81362,725.2,65121,724.72,2522,4071,0.5174,18.973,0,99.975,0
2025-09-29,CA,203,48518.73,239.01,8200000,227860.0,1672.96,128744,787.72,90128,805.31,56400,627.64,2418,4709,0.5306,21.73,0,101.752,0
2025-09-29,PN,194,43031.61,221.81,6100000,222288.0,1632.07,105835,644.92,86052,767.01,49308,548.32,2252,4170,0.5437,20.594,0,98.904,0
2025-09-29,NE,172,43286.03,251.66,7400000,192710.0,1426.78,102541,629.81,70190,625.3,40297,448.5,1919,3446,0.5408,20.136,0,98.833,0
2025-10-06,CO,224,49408.04,220.57,5800000,260076.0,1938.94,140181,856.58,89408,799.17,78706,875.56,2925,5116,0.5472,18.918,0,102.793,0
2025-10-06,UT,179,46858.69,261.78,3400000,227681.0,1689.54,119899,731.89,90650,807.43,57681,641.38,2607,4357,0.55,20.835,0,101.627,0
2025-10-06,CA,193,46526.09,241.07,8200000,220844.0,1628.54,108720,666.87,86346,770.65,76174,847.54,2810,4684,0.5114,16.471,0,101.023,0
2025-10-06,PN,178,38856.38,218.29,6100000,192916.0,1426.45,121190,745.41,90168,804.39,51596,573.38,2388,3775,0.5063,22.685,0,100.99,0
2025-10-06,NE,174,38007.16,218.43,7400000,189238.0,1396.34,103716,633.7,75841,680.07,42489,472.87,2123,3589,0.5289,17.473,0,102.462,0
2025-10-13,CO,216,49988.44,231.43,5800000,249214.0,1835.91,127502,782.77,105805,944.0,62120,691.11,2614,5113,0.5391,15.701,0,103.338,0
2025-10-13,UT,194,46482.03,239.6,3400000,228699.0,1692.66,98616,604.66,87201,779.46,52690,585.5,2498,4135,0.5679,18.659,0,104.104,0
2025-10-13,CA,198,45220.52,228.39,8200000,228638.0,1691.02,132879,815.8,94882,847.65,68137,757.22,2734,4922,0.5011,18.643,0,103.934,0
2025-10-13,PN,187,47315.5,253.02,6100000,221350.0,1625.46,117775,721.96,91374,815.47,51896,577.31,2487,4329,0.5243,20.667,0,102.516,0
2025-10-13,NE,178,41097.98,230.89,7400000,197365.0,1461.19,100100,613.16,77816,696.91,41792,464.68,2239,3780,0.5003,21.107,0,103.13,0
2025-10-20,CO,228,54197.97,237.71,5800000,254931.0,1871.62,127888,786.75,112140,1003.27,87875,977.48,3070,4852,0.5093,21.738,0,106.473,0
2025-10-20,UT,189,42175.95,223.15,3400000,232192.0,1723.68,125053,768.89,91935,822.0,65597,730.91,2686,4221,0.5571,23.392,0,104.355,0
2025-10-20,CA,206,53938.24,261.84,8200000,234816.0,1704.01,115176,704.44,93136,832.67,66493,738.91,2636,4513,0.5027,22.087,0,106.213,0
2025-10-20,PN,186,43963.96,236.37,6100000,224944.0,1654.46,102969,634.88,86446,773.7,48561,541.54,2300,4266,0.5583,16.852,0,106.3,0
2025-10-20,NE,168,43092.15,256.5,7400000,181020.0,1334.46,97383,598.38,82098,733.18,42831,476.98,2316,3550,0.5248,22.327,0,105.004,0
2025-10-27,CO,216,55606.17,257.44,5800000,248682.0,1839.59,135504,834.77,97934,875.92,80716,896.6,3064,4742,0.5432,24.127,0,106.804,0
2025-10-27,UT,206,50962.67,247.39,3400000,248633.0,1845.9,122315,752.07,98108,878.11,57443,638.58,2501,4520,0.5073,22.19,0,108.202,0
2025-10-27,CA,206,46818.21,227.27,8200000,234342.0,1725.86,121240,747.87,103015,921.22,58581,652.95,2745,5016,0.5056,18.382,0,106.387,0
2025-10-27,PN,197,44796.11,227.39,6100000,210803.0,1532.44,116249,711.69,85274,762.6,50397,560.59,2417,3952,0.5371,15.831,0,105.721,0
2025-10-27,NE,160,36688.6,229.3,7400000,194069.0,1438.15,91838,560.54,71405,638.01,43778,487.56,2112,3646,0.5577,16.845,0,105.453,0
