date,geo,campaign_name,impressions,clicks,spend,ctr
2023-02-06,CO,Inspiration | Winter,8642,125,75.44,0.014464
2023-03-16,NE,Inspiration | Winter,7715,82,42.17,0.010629
2023-03-17,NE,Inspiration | Winter,6721,89,49.01,0.013242
2023-03-18,NE,Inspiration | Winter,7843,102,44.01,0.013005
2023-03-19,NE,Inspiration | Winter,8031,85,56.83,0.010584
2023-03-13,NE,Inspiration | Summer,7498,92,48.23,0.01227
2023-03-14,NE,Inspiration | Summer,6067,89,37.72,0.01467
2023-03-15,NE,Inspiration | Summer,5607,83,32.06,0.014803
2023-03-16,NE,Inspiration | Summer,7960,78,40.06,0.009799
2023-03-17,NE,Inspiration | Summer,5604,93,39.84,0.016595
2023-03-18,NE,Inspiration | Summer,6437,69,43.21,0.010719
2023-03-19,NE,Inspiration | Summer,8428,101,34.97,0.011984
2023-03-20,CO,Inspiration | Winter,9733,128,79.75,0.013151
2023-03-21,CO,Inspiration | Winter,11252,122,67.55,0.010843
2023-03-22,CO,Inspiration | Winter,8708,120,73.44,0.01378
2023-03-23,CO,Inspiration | Winter,13002,135,59.15,0.010383
2023-03-24,CO,Inspiration | Winter,11191,110,62.91,0.009829
2023-03-25,CO,Inspiration | Winter,11996,97,81.96,0.008086
2023-03-26,CO,Inspiration | Winter,10365,138,63.23,0.013314
2023-03-20,CO,Inspiration | Summer,7592,133,43.09,0.017518
2023-03-21,CO,Inspiration | Summer,11037,137,60.82,0.012413
2023-03-22,CO,Inspiration | Summer,9048,120,51.13,0.013263
2023-03-23,CO,Inspiration | Summer,8719,99,57.38,0.011355
2023-03-24,CO,Inspiration | Summer,7344,97,43.04,0.013208
2023-03-25,CO,Inspiration | Summer,7654,110,50.35,0.014372
2023-03-26,CO,Inspiration | Summer,9595,103,47.93,0.010735
2023-03-20,UT,Inspiration | Winter,7750,72,52.57,0.00929
2023-03-21,UT,Inspiration | Winter,7433,99,54.37,0.013319
2023-03-22,UT,Inspiration | Winter,7644,104,51.9,0.013605
2023-03-23,UT,Inspiration | Winter,9051,70,58.6,0.007734
2023-03-24,UT,Inspiration | Winter,10695,80,55.72,0.00748
2023-03-25,UT,Inspiration | Winter,7358,101,48.25,0.013727
2023-03-26,UT,Inspiration | Winter,8386,82,51.83,0.009778
2023-03-20,UT,Inspiration | Summer,8002,91,52.38,0.011372
2023-03-21,UT,Inspiration | Summer,9152,99,42.51,0.010817
2023-03-22,UT,Inspiration | Summer,8972,88,52.15,0.009808
2023-03-23,UT,Inspiration | Summer,6986,91,36.97,0.013026
2023-03-24,UT,Inspiration | Summer,9004,114,47.27,0.012661
2023-03-25,UT,Inspiration | Summer,5958,109,44.14,0.018295
2023-03-26,UT,Inspiration | Summer,6366,80,40.33,0.012567
2023-03-20,CA,Inspiration | Winter,9648,124,60.22,0.012852
2023-03-21,CA,Inspiration | Winter,10477,115,57.04,0.010976
2023-03-22,CA,Inspiration | Winter,12382,98,70.86,0.007915
2023-03-23,CA,Inspiration | Winter,8972,115,66.78,0.012818
2023-03-24,CA,Inspiration | Winter,9720,84,64.45,0.008642
2023-03-25,CA,Inspiration | Winter,8755,112,54.25,0.012793
2023-03-26,CA,Inspiration | Winter,9570,100,71.35,0.010449
2023-03-20,CA,Inspiration | Summer,7212,83,42.58,0.011509
2023-03-21,CA,Inspiration | Summer,4940,81,30.65,0.016397
2023-03-22,CA,Inspiration | Summer,7525,76,42.27,0.0101
2023-03-23,CA,Inspiration | Summer,6016,90,40.53,0.01496
2023-03-24,CA,Inspiration | Summer,6591,75,43.66,0.011379
2023-03-25,CA,Inspiration | Summer,6841,88,32.89,0.012864
2023-03-26,CA,Inspiration | Summer,6937,89,34.56,0.01283
2023-03-20,PN,Inspiration | Winter,7247,80,54.66,0.011039
2023-03-21,PN,Inspiration | Winter,7751,82,58.24,0.010579
2023-03-22,PN,Inspiration | Winter,7006,103,60.62,0.014702
2023-03-23,PN,Inspiration | Winter,9401,100,40.74,0.010637
2023-03-24,PN,Inspiration | Winter,9298,73,52.9,0.007851
2023-03-25,PN,Inspiration | Winter,8525,98,50.18,0.011496
2023-03-26,PN,Inspiration | Winter,8783,97,53.92,0.011044
2023-03-20,PN,Inspiration | Summer,5422,70,37.4,0.01291
2023-03-21,PN,Inspiration | Summer,6483,94,30.36,0.014499
2023-03-22,PN,Inspiration | Summer,6334,94,43.61,0.014841
2023-03-23,PN,Inspiration | Summer,5801,80,33.98,0.013791
2023-03-24,PN,Inspiration | Summer,6600,76,37.1,0.011515
2023-03-25,PN,Inspiration | Summer,6877,92,29.67,0.013378
2023-03-26,PN,Inspiration | Summer,6332,85,42.21,0.013424
2023-03-20,NE,Inspiration | Winter,6898,97,50.07,0.014062
2023-03-21,NE,Inspiration | Winter,7271,69,56.04,0.00949
2023-03-22,NE,Inspiration | Winter,6625,93,41.49,0.014038
2023-03-23,NE,Inspiration | Winter,7663,71,50.08,0.009265
2023-03-24,NE,Inspiration | Winter,7742,88,37.19,0.011367
2023-03-25,NE,Inspiration | Winter,8388,86,55.09,0.010253
2023-03-26,NE,Inspiration | Winter,8221,78,48.01,0.009488
2023-03-20,NE,Inspiration | Summer,4404,73,29.47,0.016576
2023-03-21,NE,Inspiration | Summer,5899,85,28.1,0.014409
2023-03-22,NE,Inspiration | Summer,5913,88,28.93,0.014882
2023-03-23,NE,Inspiration | Summer,6033,58,30.38,0.009614
2023-03-24,NE,Inspiration | Summer,5236,65,27.2,0.012414
2023-03-25,NE,Inspiration | Summer,5525,62,39.62,0.011222
2023-03-26,NE,Inspiration | Summer,4175,85,31.98,0.020359
2023-03-27,CO,Inspiration | Winter,16086,140,84.57,0.008703
2023-03-28,CO,Inspiration | Winter,13235,167,107.57,0.012618
2023-03-29,CO,Inspiration | Winter,17438,151,116.72,0.008659
2023-03-30,CO,Inspiration | Winter,14876,189,94.99,0.012705
2023-03-31,CO,Inspiration | Winter,12708,164,120.73,0.012905
2023-04-01,CO,Inspiration | Winter,17468,169,83.33,0.009675
2023-04-02,CO,Inspiration | Winter,17831,169,93.78,0.009478
2023-03-27,CO,Inspiration | Summer,10256,139,68.01,0.013553
2023-03-28,CO,Inspiration | Summer,9589,137,53.68,0.014287
2023-03-29,CO,Inspiration | Summer,10144,107,51.48,0.010548
2023-03-30,CO,Inspiration | Summer,11212,98,50.85,0.008741
2023-03-31,CO,Inspiration | Summer,9944,138,52.86,0.013878
2023-04-01,CO,Inspiration | Summer,9074,136,63.71,0.014988
2023-04-02,CO,Inspiration | Summer,9804,147,65.54,0.014994
2023-03-27,UT,Inspiration | Winter,10190,98,59.53,0.009617
2023-03-28,UT,Inspiration | Winter,8375,95,54.86,0.011343
2023-03-29,UT,Inspiration | Winter,10020,85,53.07,0.008483
2023-03-30,UT,Inspiration | Winter,10745,120,53.01,0.011168
2023-03-31,UT,Inspiration | Winter,7696,98,55.72,0.012734
2023-04-01,UT,Inspiration | Winter,7461,122,60.99,0.016352
2023-04-02,UT,Inspiration | Winter,7644,80,60.46,0.010466
2023-03-27,UT,Inspiration | Summer,9260,94,38.51,0.010151
2023-03-28,UT,Inspiration | Summer,8261,116,42.93,0.014042
2023-03-29,UT,Inspiration | Summer,7951,106,45.91,0.013332
2023-03-30,UT,Inspiration | Summer,7262,124,49.18,0.017075
2023-03-31,UT,Inspiration | Summer,6883,121,42.26,0.01758
2023-04-01,UT,Inspiration | Summer,7580,95,49.08,0.012533
2023-04-02,UT,Inspiration | Summer,6893,86,45.84,0.012476
2023-03-27,CA,Inspiration | Winter,13820,121,84.96,0.008755
2023-03-28,CA,Inspiration | Winter,11424,132,72.74,0.011555
2023-03-29,CA,Inspiration | Winter,11357,112,65.66,0.009862
2023-03-30,CA,Inspiration | Winter,11491,137,74.45,0.011922
2023-03-31,CA,Inspiration | Winter,14600,118,81.3,0.008082
2023-04-01,CA,Inspiration | Winter,10514,144,86.87,0.013696
2023-04-02,CA,Inspiration | Winter,13310,144,87.72,0.010819
2023-03-27,CA,Inspiration | Summer,10336,156,49.64,0.015093
2023-03-28,CA,Inspiration | Summer,10387,136,54.68,0.013093
2023-03-29,CA,Inspiration | Summer,10463,119,68.1,0.011373
2023-03-30,CA,Inspiration | Summer,9453,167,61.79,0.017666
2023-03-31,CA,Inspiration | Summer,10673,128,66.13,0.011993
2023-04-01,CA,Inspiration | Summer,9181,141,56.74,0.015358
2023-04-02,CA,Inspiration | Summer,10604,137,55.27,0.01292
2023-03-27,PN,Inspiration | Winter,10076,86,58.44,0.008535
2023-03-28,PN,Inspiration | Winter,8451,87,64.59,0.010295
2023-03-29,PN,Inspiration | Winter,8502,114,50.0,0.013409
2023-03-30,PN,Inspiration | Winter,8691,97,63.33,0.011161
2023-03-31,PN,Inspiration | Winter,11029,93,59.35,0.008432
2023-04-01,PN,Inspiration | Winter,10604,115,64.87,0.010845
2023-04-02,PN,Inspiration | Winter,8964,112,63.85,0.012494
2023-03-27,PN,Inspiration | Summer,5610,98,33.79,0.017469
2023-03-28,PN,Inspiration | Summer,6332,84,35.03,0.013266
2023-03-29,PN,Inspiration | Summer,7151,107,47.65,0.014963
2023-03-30,PN,Inspiration | Summer,7056,83,35.02,0.011763
2023-03-31,PN,Inspiration | Summer,6589,99,40.0,0.015025
2023-04-01,PN,Inspiration | Summer,7598,81,37.78,0.010661
2023-04-02,PN,Inspiration | Summer,7768,96,49.74,0.012358
2023-03-27,NE,Inspiration | Winter,6601,104,45.97,0.015755
2023-03-28,NE,Inspiration | Winter,9390,98,58.53,0.010437
2023-03-29,NE,Inspiration | Winter,8820,97,51.98,0.010998
2023-03-30,NE,Inspiration | Winter,7903,89,42.23,0.011262
2023-03-31,NE,Inspiration | Winter,8097,81,44.26,0.010004
2023-04-01,NE,Inspiration | Winter,7305,92,52.9,0.012594
2023-04-02,NE,Inspiration | Winter,7098,67,57.5,0.009439
2023-03-27,NE,Inspiration | Summer,7765,104,45.17,0.013393
2023-03-28,NE,Inspiration | Summer,7372,104,35.93,0.014107
2023-03-29,NE,Inspiration | Summer,6545,96,45.31,0.014668
2023-03-30,NE,Inspiration | Summer,7259,113,52.27,0.015567
2023-03-31,NE,Inspiration | Summer,7388,82,47.78,0.011099
2023-04-01,NE,Inspiration | Summer,9261,83,36.72,0.008962
2023-04-02,NE,Inspiration | Summer,7942,124,47.31,0.015613
2023-04-03,CO,Inspiration | Winter,7983,114,50.29,0.01428
2023-04-04,CO,Inspiration | Winter,9825,109,56.27,0.011094
2023-04-05,CO,Inspiration | Winter,11213,85,64.29,0.00758
2023-04-06,CO,Inspiration | Winter,7423,89,50.02,0.01199
2023-04-07,CO,Inspiration | Winter,9569,109,52.94,0.011391
2023-04-08,CO,Inspiration | Winter,9075,87,66.86,0.009587
2023-04-09,CO,Inspiration | Winter,9109,84,70.18,0.009222
2023-04-03,CO,Inspiration | Summer,6708,125,33.09,0.018634
2023-04-04,CO,Inspiration | Summer,8521,92,41.0,0.010797
2023-04-05,CO,Inspiration | Summer,7776,83,44.87,0.010674
2023-04-06,CO,Inspiration | Summer,7879,107,45.3,0.01358
2023-04-07,CO,Inspiration | Summer,6957,99,49.58,0.01423
2023-04-08,CO,Inspiration | Summer,6874,104,43.1,0.015129
2023-04-09,CO,Inspiration | Summer,7576,84,46.34,0.011088
2023-04-03,UT,Inspiration | Winter,8741,116,66.2,0.013271
2023-04-04,UT,Inspiration | Winter,9462,90,61.66,0.009512
2023-04-05,UT,Inspiration | Winter,10742,94,49.88,0.008751
2023-04-06,UT,Inspiration | Winter,11343,95,62.29,0.008375
2023-04-07,UT,Inspiration | Winter,8537,120,51.04,0.014056
2023-04-08,UT,Inspiration | Winter,11381,125,74.22,0.010983
2023-04-09,UT,Inspiration | Winter,8196,115,72.47,0.014031
2023-04-03,UT,Inspiration | Summer,6669,95,36.63,0.014245
2023-04-04,UT,Inspiration | Summer,7718,71,33.93,0.009199
2023-04-05,UT,Inspiration | Summer,5805,92,40.24,0.015848
2023-04-06,UT,Inspiration | Summer,6375,103,39.75,0.016157
2023-04-07,UT,Inspiration | Summer,6659,88,35.98,0.013215
2023-04-08,UT,Inspiration | Summer,5998,89,44.62,0.014838
2023-04-09,UT,Inspiration | Summer,6872,90,36.2,0.013097
2023-04-03,CA,Inspiration | Winter,7706,97,54.8,0.012588
2023-04-04,CA,Inspiration | Winter,7824,92,40.9,0.011759
2023-04-05,CA,Inspiration | Winter,6472,97,56.23,0.014988
2023-04-06,CA,Inspiration | Winter,7132,78,50.67,0.010937
2023-04-07,CA,Inspiration | Winter,8459,77,45.64,0.009103
2023-04-08,CA,Inspiration | Winter,8866,94,49.49,0.010602
2023-04-09,CA,Inspiration | Winter,8935,77,56.78,0.008618
2023-04-03,CA,Inspiration | Summer,6501,99,45.83,0.015228
2023-04-04,CA,Inspiration | Summer,5661,72,40.39,0.012719
2023-04-05,CA,Inspiration | Summer,5341,73,43.71,0.013668
2023-04-06,CA,Inspiration | Summer,6767,69,38.69,0.010197
2023-04-07,CA,Inspiration | Summer,7901,88,34.53,0.011138
2023-04-08,CA,Inspiration | Summer,6384,97,31.55,0.015194
2023-04-09,CA,Inspiration | Summer,7245,85,30.95,0.011732
2023-04-03,PN,Inspiration | Winter,7956,75,50.69,0.009427
2023-04-04,PN,Inspiration | Winter,7346,80,64.96,0.01089
2023-04-05,PN,Inspiration | Winter,9673,113,61.46,0.011682
2023-04-06,PN,Inspiration | Winter,9210,85,43.82,0.009229
2023-04-07,PN,Inspiration | Winter,8721,82,62.1,0.009403
2023-04-08,PN,Inspiration | Winter,7309,107,45.72,0.014639
2023-04-09,PN,Inspiration | Winter,8587,110,47.57,0.01281
2023-04-03,PN,Inspiration | Summer,6459,79,42.62,0.012231
2023-04-04,PN,Inspiration | Summer,6097,81,41.82,0.013285
2023-04-05,PN,Inspiration | Summer,6752,98,28.14,0.014514
2023-04-06,PN,Inspiration | Summer,7336,87,41.53,0.011859
2023-04-07,PN,Inspiration | Summer,6684,78,41.37,0.01167
2023-04-08,PN,Inspiration | Summer,5931,113,43.09,0.019052
2023-04-09,PN,Inspiration | Summer,7470,100,32.45,0.013387
2023-04-03,NE,Inspiration | Winter,7488,76,41.76,0.01015
2023-04-04,NE,Inspiration | Winter,7012,57,40.32,0.008129
2023-04-05,NE,Inspiration | Winter,6092,66,38.26,0.010834
2023-04-06,NE,Inspiration | Winter,7531,81,43.28,0.010756
2023-04-07,NE,Inspiration | Winter,6694,67,37.84,0.010009
2023-04-08,NE,Inspiration | Winter,7243,60,53.07,0.008284
2023-04-09,NE,Inspiration | Winter,5455,79,49.57,0.014482
2023-04-03,NE,Inspiration | Summer,4823,84,27.09,0.017417
2023-04-04,NE,Inspiration | Summer,4687,82,25.51,0.017495
2023-04-05,NE,Inspiration | Summer,4518,57,26.66,0.012616
2023-04-06,NE,Inspiration | Summer,5129,79,38.7,0.015403
2023-04-07,NE,Inspiration | Summer,5783,82,27.18,0.014179
2023-04-08,NE,Inspiration | Summer,5902,61,32.42,0.010335
2023-04-09,NE,Inspiration | Summer,6106,65,36.73,0.010645
2023-04-10,CO,Inspiration | Winter,12220,111,86.17,0.009083
2023-04-11,CO,Inspiration | Winter,10639,118,82.64,0.011091
2023-04-12,CO,Inspiration | Winter,10396,131,59.91,0.012601
2023-04-13,CO,Inspiration | Winter,10687,129,62.81,0.012071
2023-04-14,CO,Inspiration | Winter,13198,132,70.64,0.010002
2023-04-15,CO,Inspiration | Winter,12440,131,66.0,0.010531
2023-04-16,CO,Inspiration | Winter,9823,90,80.02,0.009162
2023-04-10,CO,Inspiration | Summer,8688,117,43.3,0.013467
2023-04-11,CO,Inspiration | Summer,9969,110,43.53,0.011034
2023-04-12,CO,Inspiration | Summer,9053,102,47.59,0.011267
2023-04-13,CO,Inspiration | Summer,7711,130,55.33,0.016859
2023-04-14,CO,Inspiration | Summer,7107,109,56.21,0.015337
2023-04-15,CO,Inspiration | Summer,8693,114,50.32,0.013114
2023-04-16,CO,Inspiration | Summer,10168,100,59.77,0.009835
2023-04-10,UT,Inspiration | Winter,6921,79,45.65,0.011415
2023-04-11,UT,Inspiration | Winter,8841,98,63.74,0.011085
2023-04-12,UT,Inspiration | Winter,10266,69,46.32,0.006721
2023-04-13,UT,Inspiration | Winter,6745,86,56.51,0.01275
2023-04-14,UT,Inspiration | Winter,6786,90,59.23,0.013263
2023-04-15,UT,Inspiration | Winter,8555,90,42.98,0.01052
2023-04-16,UT,Inspiration | Winter,7733,100,43.01,0.012932
2023-04-10,UT,Inspiration | Summer,7936,94,47.51,0.011845
2023-04-11,UT,Inspiration | Summer,8390,91,48.55,0.010846
2023-04-12,UT,Inspiration | Summer,7802,114,48.63,0.014612
2023-04-13,UT,Inspiration | Summer,7048,100,48.64,0.014188
2023-04-14,UT,Inspiration | Summer,6712,107,41.58,0.015942
2023-04-15,UT,Inspiration | Summer,7494,78,33.66,0.010408
2023-04-16,UT,Inspiration | Summer,7567,112,38.55,0.014801
2023-04-10,CA,Inspiration | Winter,8158,101,65.06,0.01238
2023-04-11,CA,Inspiration | Winter,9835,120,49.4,0.012201
2023-04-12,CA,Inspiration | Winter,11078,87,59.88,0.007853
2023-04-13,CA,Inspiration | Winter,10724,93,74.41,0.008672
2023-04-14,CA,Inspiration | Winter,9098,119,57.26,0.01308
2023-04-15,CA,Inspiration | Winter,9316,88,60.27,0.009446
2023-04-16,CA,Inspiration | Winter,9948,93,69.92,0.009349
2023-04-10,CA,Inspiration | Summer,7945,108,52.23,0.013593
2023-04-11,CA,Inspiration | Summer,6978,129,57.3,0.018487
2023-04-12,CA,Inspiration | Summer,7532,132,55.07,0.017525
2023-04-13,CA,Inspiration | Summer,10350,119,45.21,0.011498
2023-04-14,CA,Inspiration | Summer,9446,94,51.29,0.009951
2023-04-15,CA,Inspiration | Summer,6974,114,44.56,0.016346
2023-04-16,CA,Inspiration | Summer,10380,119,40.03,0.011464
2023-04-10,PN,Inspiration | Winter,9098,98,58.08,0.010772
2023-04-11,PN,Inspiration | Winter,8673,99,61.4,0.011415
2023-04-12,PN,Inspiration | Winter,7790,81,55.45,0.010398
2023-04-13,PN,Inspiration | Winter,9981,87,58.08,0.008717
2023-04-14,PN,Inspiration | Winter,10049,75,51.02,0.007463
2023-04-15,PN,Inspiration | Winter,7345,101,62.18,0.013751
2023-04-16,PN,Inspiration | Winter,7505,94,40.61,0.012525
2023-04-10,PN,Inspiration | Summer,8442,105,45.22,0.012438
2023-04-11,PN,Inspiration | Summer,5826,78,40.22,0.013388
2023-04-12,PN,Inspiration | Summer,7001,103,45.96,0.014712
2023-04-13,PN,Inspiration | Summer,7229,108,43.66,0.01494
2023-04-14,PN,Inspiration | Summer,6506,85,33.52,0.013065
2023-04-15,PN,Inspiration | Summer,8760,85,42.07,0.009703
2023-04-16,PN,Inspiration | Summer,8033,78,49.78,0.00971
2023-04-10,NE,Inspiration | Winter,6927,93,45.39,0.013426
2023-04-11,NE,Inspiration | Winter,7209,67,42.99,0.009294
2023-04-12,NE,Inspiration | Winter,7134,91,59.31,0.012756
2023-04-13,NE,Inspiration | Winter,6681,88,49.87,0.013172
2023-04-14,NE,Inspiration | Winter,8691,68,41.22,0.007824
2023-04-15,NE,Inspiration | Winter,6723,91,54.04,0.013536
2023-04-16,NE,Inspiration | Winter,8765,92,40.82,0.010496
2023-04-10,NE,Inspiration | Summer,7714,94,37.27,0.012186
2023-04-11,NE,Inspiration | Summer,7790,96,44.81,0.012323
2023-04-12,NE,Inspiration | Summer,5148,86,36.15,0.016706
2023-04-13,NE,Inspiration | Summer,5829,76,35.77,0.013038
2023-04-14,NE,Inspiration | Summer,6949,93,43.38,0.013383
2023-04-15,NE,Inspiration | Summer,7079,80,38.14,0.011301
2023-04-16,NE,Inspiration | Summer,6153,108,35.11,0.017552
2023-04-17,CO,Inspiration | Winter,10698,135,71.47,0.012619
2023-04-18,CO,Inspiration | Winter,12790,133,62.7,0.010399
2023-04-19,CO,Inspiration | Winter,13288,112,68.56,0.008429
2023-04-20,CO,Inspiration | Winter,11733,102,93.66,0.008693
2023-04-21,CO,Inspiration | Winter,14161,141,85.99,0.009957
2023-04-22,CO,Inspiration | Winter,9847,132,67.21,0.013405
2023-04-23,CO,Inspiration | Winter,11648,118,89.08,0.01013
2023-04-17,CO,Inspiration | Summer,8608,100,53.46,0.011617
2023-04-18,CO,Inspiration | Summer,10276,102,55.92,0.009926
2023-04-19,CO,Inspiration | Summer,7952,123,47.39,0.015468
2023-04-20,CO,Inspiration | Summer,7759,103,41.42,0.013275
2023-04-21,CO,Inspiration | Summer,6687,106,48.87,0.015852
2023-04-22,CO,Inspiration | Summer,8438,90,51.14,0.010666
2023-04-23,CO,Inspiration | Summer,9552,110,45.57,0.011516
2023-04-17,UT,Inspiration | Winter,6792,84,46.72,0.012367
2023-04-18,UT,Inspiration | Winter,10209,117,50.63,0.01146
2023-04-19,UT,Inspiration | Winter,8030,108,66.93,0.01345
2023-04-20,UT,Inspiration | Winter,8493,84,45.31,0.00989
2023-04-21,UT,Inspiration | Winter,8833,85,67.05,0.009623
2023-04-22,UT,Inspiration | Winter,10466,96,64.97,0.009173
2023-04-23,UT,Inspiration | Winter,9994,122,60.42,0.012207
2023-04-17,UT,Inspiration | Summer,5466,62,30.6,0.011343
2023-04-18,UT,Inspiration | Summer,7491,86,39.05,0.01148
2023-04-19,UT,Inspiration | Summer,5843,88,30.48,0.015061
2023-04-20,UT,Inspiration | Summer,5486,83,40.76,0.015129
2023-04-21,UT,Inspiration | Summer,7344,63,35.57,0.008578
2023-04-22,UT,Inspiration | Summer,6128,81,38.2,0.013218
2023-04-23,UT,Inspiration | Summer,6751,77,43.5,0.011406
2023-04-17,CA,Inspiration | Winter,8037,109,65.5,0.013562
2023-04-18,CA,Inspiration | Winter,10643,116,55.27,0.010899
2023-04-19,CA,Inspiration | Winter,10443,112,66.1,0.010725
2023-04-20,CA,Inspiration | Winter,8073,114,56.55,0.014121
2023-04-21,CA,Inspiration | Winter,10545,125,59.12,0.011854
2023-04-22,CA,Inspiration | Winter,9671,123,74.78,0.012718
2023-04-23,CA,Inspiration | Winter,10777,100,59.1,0.009279
2023-04-17,CA,Inspiration | Summer,7916,111,36.75,0.014022
2023-04-18,CA,Inspiration | Summer,6969,98,42.88,0.014062
2023-04-19,CA,Inspiration | Summer,7021,99,40.64,0.014101
2023-04-20,CA,Inspiration | Summer,7890,85,53.27,0.010773
2023-04-21,CA,Inspiration | Summer,8582,100,39.19,0.011652
2023-04-22,CA,Inspiration | Summer,7397,108,44.52,0.014601
2023-04-23,CA,Inspiration | Summer,6400,90,45.35,0.014063
2023-04-17,PN,Inspiration | Winter,7413,79,51.68,0.010657
2023-04-18,PN,Inspiration | Winter,9153,94,48.56,0.01027
2023-04-19,PN,Inspiration | Winter,8073,77,47.67,0.009538
2023-04-20,PN,Inspiration | Winter,6142,95,50.36,0.015467
2023-04-21,PN,Inspiration | Winter,6590,89,45.24,0.013505
2023-04-22,PN,Inspiration | Winter,7531,62,50.02,0.008233
2023-04-23,PN,Inspiration | Winter,7583,83,42.39,0.010946
2023-04-17,PN,Inspiration | Summer,7475,88,38.36,0.011773
2023-04-18,PN,Inspiration | Summer,8599,95,42.3,0.011048
2023-04-19,PN,Inspiration | Summer,6160,97,34.23,0.015747
2023-04-20,PN,Inspiration | Summer,5574,102,45.89,0.018299
2023-04-21,PN,Inspiration | Summer,6323,101,44.69,0.015973
2023-04-22,PN,Inspiration | Summer,8431,80,34.09,0.009489
2023-04-23,PN,Inspiration | Summer,7295,84,49.6,0.011515
2023-04-17,NE,Inspiration | Winter,7226,94,44.88,0.013009
2023-04-18,NE,Inspiration | Winter,6413,94,55.01,0.014658
2023-04-19,NE,Inspiration | Winter,8367,86,44.19,0.010278
2023-04-20,NE,Inspiration | Winter,7828,75,59.86,0.009581
2023-04-21,NE,Inspiration | Winter,8828,75,51.14,0.008496
2023-04-22,NE,Inspiration | Winter,7265,96,51.05,0.013214
2023-04-23,NE,Inspiration | Winter,8874,104,44.6,0.01172
2023-04-17,NE,Inspiration | Summer,6259,77,31.56,0.012302
2023-04-18,NE,Inspiration | Summer,5559,65,34.34,0.011693
2023-04-19,NE,Inspiration | Summer,6120,73,31.45,0.011928
2023-04-20,NE,Inspiration | Summer,5655,66,34.52,0.011671
2023-04-21,NE,Inspiration | Summer,4852,76,42.75,0.015664
2023-04-22,NE,Inspiration | Summer,6466,94,32.68,0.014538
2023-04-23,NE,Inspiration | Summer,6732,94,34.23,0.013963
2023-04-24,CO,Inspiration | Winter,11063,143,100.53,0.012926
