date,geo,campaign,impressions,clicks,cost_micros,ctr,cpa
2022-09-23,CO Rockies,Brand | Lodge,14597,1093,72776628,0.074878,0.0666
2022-09-24,CO Rockies,Brand | Lodge,9721,1027,69862675,0.105648,0.068
2022-09-25,CO Rockies,Brand | Lodge,10421,934,62459158,0.089627,0.0669
2022-09-19,CO Rockies,Nonbrand | Ski Weekend,15956,932,110328167,0.058411,0.1184
2022-09-20,CO Rockies,Nonbrand | Ski Weekend,12709,1180,119156669,0.092848,0.101
2022-09-21,CO Rockies,Nonbrand | Ski Weekend,12903,947,102138028,0.073394,0.1079
2022-09-22,CO Rockies,Nonbrand | Ski Weekend,16862,795,115859926,0.047147,0.1457
2022-09-23,CO Rockies,Nonbrand | Ski Weekend,14777,944,136886617,0.063883,0.145
2022-09-24,CO Rockies,Nonbrand | Ski Weekend,12663,985,108644213,0.077786,0.1103
2022-09-25,CO Rockies,Nonbrand | Ski Weekend,15478,937,97503665,0.060538,0.1041
2022-09-19,CO Rockies,Nonbrand | Cabin Stay,10776,412,72587783,0.038233,0.1762
2022-09-20,CO Rockies,Nonbrand | Cabin Stay,9962,455,72292428,0.045674,0.1589
2022-09-21,CO Rockies,Nonbrand | Cabin Stay,9412,413,88005679,0.04388,0.2131
2022-09-22,CO Rockies,Nonbrand | Cabin Stay,9152,388,71228772,0.042395,0.1836
2022-09-23,CO Rockies,Nonbrand | Cabin Stay,8941,409,94578373,0.045744,0.2312
2022-09-24,CO Rockies,Nonbrand | Cabin Stay,8642,507,67911787,0.058667,0.1339
2022-09-25,CO Rockies,Nonbrand | Cabin Stay,10331,399,98018847,0.038622,0.2457
2022-09-19,Utah,Branded | Destination,8408,1056,66667051,0.125595,0.0631
2022-09-20,Utah,Branded | Destination,8383,944,47993357,0.112609,0.0508
2022-09-21,Utah,Branded | Destination,12190,864,52100057,0.070878,0.0603
2022-09-22,Utah,Branded | Destination,11166,945,66786672,0.084632,0.0707
2022-09-23,Utah,Branded | Destination,9922,723,66981008,0.072868,0.0926
2022-09-24,Utah,Branded | Destination,10217,1054,60297625,0.103161,0.0572
2022-09-25,Utah,Branded | Destination,9222,1047,49269787,0.113533,0.0471
2022-09-19,Utah,Nonbrand | Ski Weekend,10686,724,101034152,0.067752,0.1395
2022-09-20,Utah,Nonbrand | Ski Weekend,11766,871,93267508,0.074027,0.1071
2022-09-21,Utah,Nonbrand | Ski Weekend,13233,657,87940287,0.049649,0.1339
2022-09-22,Utah,Nonbrand | Ski Weekend,12976,649,78116985,0.050015,0.1204
2022-09-23,Utah,Nonbrand | Ski Weekend,10222,821,98591418,0.080317,0.1201
2022-09-24,Utah,Nonbrand | Ski Weekend,13192,699,92977673,0.052987,0.133
2022-09-25,Utah,Nonbrand | Ski Weekend,9728,573,86129137,0.058902,0.1503
2022-09-19,Utah,Nonbrand | Cabin Stay,7882,407,70967390,0.051637,0.1744
2022-09-20,Utah,Nonbrand | Cabin Stay,7954,481,67382651,0.060473,0.1401
2022-09-21,Utah,Nonbrand | Cabin Stay,10291,364,86296264,0.035371,0.2371
2022-09-22,Utah,Nonbrand | Cabin Stay,9272,448,78758060,0.048318,0.1758
2022-09-23,Utah,Nonbrand | Cabin Stay,9031,418,87225921,0.046285,0.2087
2022-09-24,Utah,Nonbrand | Cabin Stay,10943,368,74318041,0.033629,0.202
2022-09-25,Utah,Nonbrand | Cabin Stay,8361,494,70409819,0.059084,0.1425
2022-09-19,CA,Search - Lodge,12504,1082,66110199,0.086532,0.0611
2022-09-20,CA,Search - Lodge,12650,1212,70015613,0.09581,0.0578
2022-09-21,CA,Search - Lodge,10458,889,69625208,0.085007,0.0783
2022-09-22,CA,Search - Lodge,10952,1129,57021639,0.103086,0.0505
2022-09-23,CA,Search - Lodge,9235,963,66024928,0.104277,0.0686
2022-09-24,CA,Search - Lodge,10168,971,52274310,0.095496,0.0538
2022-09-25,CA,Search - Lodge,9651,1172,65071722,0.121438,0.0555
2022-09-19,CA,Nonbrand | Ski Weekend,12071,761,101079826,0.063044,0.1328
2022-09-20,CA,Nonbrand | Ski Weekend,15122,833,90782042,0.055085,0.109
2022-09-21,CA,Nonbrand | Ski Weekend,13162,884,114832278,0.067163,0.1299
2022-09-22,CA,Nonbrand | Ski Weekend,13478,838,113555660,0.062175,0.1355
2022-09-23,CA,Nonbrand | Ski Weekend,12446,928,88641311,0.074562,0.0955
2022-09-24,CA,Nonbrand | Ski Weekend,14940,1123,113436471,0.075167,0.101
2022-09-25,CA,Nonbrand | Ski Weekend,10562,744,93572015,0.070441,0.1258
2022-09-19,CA,Nonbrand | Cabin Stay,10820,448,78318177,0.041405,0.1748
2022-09-20,CA,Nonbrand | Cabin Stay,9799,406,66197548,0.041433,0.163
2022-09-21,CA,Nonbrand | Cabin Stay,8941,397,80219278,0.044402,0.2021
2022-09-22,CA,Nonbrand | Cabin Stay,9272,399,81463511,0.043033,0.2042
2022-09-23,CA,Nonbrand | Cabin Stay,7612,535,93214650,0.070284,0.1742
2022-09-24,CA,Nonbrand | Cabin Stay,10870,450,66468572,0.041398,0.1477
2022-09-25,CA,Nonbrand | Cabin Stay,8611,483,87889518,0.056091,0.182
2022-09-19,PNW,Brand | Lodge,8114,822,46257916,0.101306,0.0563
2022-09-20,PNW,Brand | Lodge,9707,853,64450250,0.087875,0.0756
2022-09-21,PNW,Brand | Lodge,10123,978,45327993,0.096612,0.0463
2022-09-22,PNW,Brand | Lodge,8264,921,49875515,0.111447,0.0542
2022-09-23,PNW,Brand | Lodge,9768,744,66127016,0.076167,0.0889
2022-09-24,PNW,Brand | Lodge,10004,695,58889272,0.069472,0.0847
2022-09-25,PNW,Brand | Lodge,8916,829,51959341,0.092979,0.0627
2022-09-19,PNW,Nonbrand | Ski Weekend,10982,711,93647503,0.064742,0.1317
2022-09-20,PNW,Nonbrand | Ski Weekend,11502,858,84577857,0.074596,0.0986
2022-09-21,PNW,Nonbrand | Ski Weekend,12238,912,99619812,0.074522,0.1092
2022-09-22,PNW,Nonbrand | Ski Weekend,13198,720,119932979,0.054554,0.1666
2022-09-23,PNW,Nonbrand | Ski Weekend,10668,854,95823129,0.080052,0.1122
2022-09-24,PNW,Nonbrand | Ski Weekend,14655,781,113262151,0.053292,0.145
2022-09-25,PNW,Nonbrand | Ski Weekend,15282,1040,83636036,0.068054,0.0804
2022-09-19,PNW,Nonbrand | Cabin Stay,9442,395,96809032,0.041834,0.2451
2022-09-20,PNW,Nonbrand | Cabin Stay,9222,377,75238589,0.040881,0.1996
2022-09-21,PNW,Nonbrand | Cabin Stay,9569,565,92976076,0.059045,0.1646
2022-09-22,PNW,Nonbrand | Cabin Stay,9217,513,71924353,0.055658,0.1402
2022-09-23,PNW,Nonbrand | Cabin Stay,11518,502,69306734,0.043584,0.1381
2022-09-24,PNW,Nonbrand | Cabin Stay,8629,413,87324033,0.047862,0.2114
2022-09-25,PNW,Nonbrand | Cabin Stay,9519,520,70200485,0.054628,0.135
2022-09-19,NE,Branded | Destination,8358,1040,51482503,0.124432,0.0495
2022-09-20,NE,Branded | Destination,9221,820,63466929,0.088927,0.0774
2022-09-21,NE,Branded | Destination,8394,902,55771358,0.107458,0.0618
2022-09-22,NE,Branded | Destination,10895,1069,49118056,0.098118,0.0459
2022-09-23,NE,Branded | Destination,10547,1012,64185491,0.095951,0.0634
2022-09-24,NE,Branded | Destination,8401,711,47790615,0.084633,0.0672
2022-09-25,NE,Branded | Destination,11162,980,63349721,0.087798,0.0646
2022-09-19,NE,Nonbrand | Ski Weekend,10152,716,78686092,0.070528,0.1099
2022-09-20,NE,Nonbrand | Ski Weekend,12052,788,91402350,0.065383,0.116
2022-09-21,NE,Nonbrand | Ski Weekend,11468,547,72503767,0.047698,0.1325
2022-09-22,NE,Nonbrand | Ski Weekend,10202,666,82555629,0.065281,0.124
2022-09-23,NE,Nonbrand | Ski Weekend,10806,797,71894965,0.073755,0.0902
2022-09-24,NE,Nonbrand | Ski Weekend,8262,776,80482693,0.093924,0.1037
2022-09-25,NE,Nonbrand | Ski Weekend,9996,579,91399067,0.057923,0.1579
2022-09-19,NE,Nonbrand | Cabin Stay,8103,390,63922194,0.04813,0.1639
2022-09-20,NE,Nonbrand | Cabin Stay,6429,479,74820841,0.074506,0.1562
2022-09-21,NE,Nonbrand | Cabin Stay,9517,356,61451674,0.037407,0.1726
2022-09-22,NE,Nonbrand | Cabin Stay,8486,336,63819486,0.039595,0.1899
2022-09-23,NE,Nonbrand | Cabin Stay,6935,382,73302986,0.055083,0.1919
2022-09-24,NE,Nonbrand | Cabin Stay,8472,402,60037733,0.04745,0.1493
2022-09-25,NE,Nonbrand | Cabin Stay,7933,496,71998137,0.062524,0.1452
2022-09-26,Colorado,Branded | Destination,10915,1182,61161338,0.108291,0.0517
2022-09-27,Colorado,Branded | Destination,12864,932,80523520,0.07245,0.0864
2022-09-28,Colorado,Branded | Destination,12364,928,75443607,0.075057,0.0813
2022-09-29,Colorado,Branded | Destination,12450,1177,59196817,0.094538,0.0503
2022-09-30,Colorado,Branded | Destination,13544,1244,72784958,0.091849,0.0585
2022-10-01,Colorado,Branded | Destination,12543,1178,85388219,0.093917,0.0725
2022-10-02,Colorado,Branded | Destination,10754,1058,69555973,0.098382,0.0657
2022-09-26,Colorado,Nonbrand | Ski Weekend,18547,803,108354136,0.043295,0.1349
2022-09-27,Colorado,Nonbrand | Ski Weekend,13971,1138,109409971,0.081454,0.0961
2022-09-28,Colorado,Nonbrand | Ski Weekend,16615,1086,142142561,0.065363,0.1309
2022-09-29,Colorado,Nonbrand | Ski Weekend,15143,1086,126704281,0.071716,0.1167
2022-09-30,Colorado,Nonbrand | Ski Weekend,14789,811,119511470,0.054838,0.1474
2022-10-01,Colorado,Nonbrand | Ski Weekend,13609,836,101011611,0.06143,0.1208
2022-10-02,Colorado,Nonbrand | Ski Weekend,13252,1009,119094429,0.076139,0.118
2022-09-26,Colorado,Nonbrand | Cabin Stay,11065,636,93402329,0.057479,0.1469
2022-09-27,Colorado,Nonbrand | Cabin Stay,10405,540,112607696,0.051898,0.2085
2022-09-28,Colorado,Nonbrand | Cabin Stay,13125,642,99574546,0.048914,0.1551
2022-09-29,Colorado,Nonbrand | Cabin Stay,12920,607,93022121,0.046981,0.1532
2022-09-30,Colorado,Nonbrand | Cabin Stay,12911,508,116069203,0.039346,0.2285
2022-10-01,Colorado,Nonbrand | Cabin Stay,11262,584,100146254,0.051856,0.1715
2022-10-02,Colorado,Nonbrand | Cabin Stay,11176,614,81241309,0.054939,0.1323
2022-09-26,UT,Search - Lodge,12161,1017,60780337,0.083628,0.0598
2022-09-27,UT,Search - Lodge,10235,846,83262372,0.082658,0.0984
2022-09-28,UT,Search - Lodge,11066,1240,60549781,0.112055,0.0488
2022-09-29,UT,Search - Lodge,12174,1091,55973523,0.089617,0.0513
2022-09-30,UT,Search - Lodge,9562,1135,59917692,0.118699,0.0528
2022-10-01,UT,Search - Lodge,11015,863,57130069,0.078348,0.0662
2022-10-02,UT,Search - Lodge,9835,1031,71064717,0.10483,0.0689
2022-09-26,UT,Nonbrand | Ski Weekend,12886,796,93887634,0.061772,0.1179
2022-09-27,UT,Nonbrand | Ski Weekend,13015,709,95153417,0.054476,0.1342
2022-09-28,UT,Nonbrand | Ski Weekend,12368,700,76766678,0.056598,0.1097
2022-09-29,UT,Nonbrand | Ski Weekend,10414,728,108976098,0.069906,0.1497
2022-09-30,UT,Nonbrand | Ski Weekend,9227,713,93159514,0.077273,0.1307
2022-10-01,UT,Nonbrand | Ski Weekend,12094,581,83275281,0.04804,0.1433
2022-10-02,UT,Nonbrand | Ski Weekend,12717,751,94012406,0.059055,0.1252
2022-09-26,UT,Nonbrand | Cabin Stay,10664,386,85284708,0.036197,0.2209
2022-09-27,UT,Nonbrand | Cabin Stay,9166,548,78420072,0.059786,0.1431
2022-09-28,UT,Nonbrand | Cabin Stay,11767,493,80732151,0.041897,0.1638
2022-09-29,UT,Nonbrand | Cabin Stay,10394,463,66486211,0.044545,0.1436
2022-09-30,UT,Nonbrand | Cabin Stay,9144,483,94516096,0.052822,0.1957
2022-10-01,UT,Nonbrand | Cabin Stay,9299,472,95676637,0.050758,0.2027
2022-10-02,UT,Nonbrand | Cabin Stay,9262,478,84332427,0.051609,0.1764
2022-09-26,NorCal,Brand | Lodge,9241,1147,59980890,0.124121,0.0523
2022-09-27,NorCal,Brand | Lodge,12320,941,59098950,0.07638,0.0628
2022-09-28,NorCal,Brand | Lodge,14137,978,65953605,0.06918,0.0674
2022-09-29,NorCal,Brand | Lodge,10334,1381,86136196,0.133637,0.0624
2022-09-30,NorCal,Brand | Lodge,10143,1000,77171335,0.09859,0.0772
2022-10-01,NorCal,Brand | Lodge,13035,1264,75930802,0.09697,0.0601
2022-10-02,NorCal,Brand | Lodge,14189,967,67778429,0.068151,0.0701
2022-09-26,NorCal,Nonbrand | Ski Weekend,13639,869,128684661,0.063714,0.1481
2022-09-27,NorCal,Nonbrand | Ski Weekend,14862,940,98468141,0.063249,0.1048
2022-09-28,NorCal,Nonbrand | Ski Weekend,12076,778,102892120,0.064425,0.1323
2022-09-29,NorCal,Nonbrand | Ski Weekend,14889,796,117482662,0.053462,0.1476
2022-09-30,NorCal,Nonbrand | Ski Weekend,12924,935,97504868,0.072346,0.1043
2022-10-01,NorCal,Nonbrand | Ski Weekend,16678,904,114335563,0.054203,0.1265
2022-10-02,NorCal,Nonbrand | Ski Weekend,11741,928,95746533,0.079039,0.1032
2022-09-26,NorCal,Nonbrand | Cabin Stay,8242,358,63004677,0.043436,0.176
2022-09-27,NorCal,Nonbrand | Cabin Stay,6668,387,61811379,0.058038,0.1597
2022-09-28,NorCal,Nonbrand | Cabin Stay,9300,368,70932118,0.03957,0.1928
2022-09-29,NorCal,Nonbrand | Cabin Stay,8928,381,60654177,0.042675,0.1592
2022-09-30,NorCal,Nonbrand | Cabin Stay,9712,375,92309150,0.038612,0.2462
2022-10-01,NorCal,Nonbrand | Cabin Stay,9401,430,86273240,0.04574,0.2006
2022-10-02,NorCal,Nonbrand | Cabin Stay,9316,482,82183314,0.051739,0.1705
2022-09-26,Pacific Northwest,Branded | Destination,9597,792,46172805,0.082526,0.0583
2022-09-27,Pacific Northwest,Branded | Destination,10206,789,61059437,0.077307,0.0774
2022-09-28,Pacific Northwest,Branded | Destination,10494,722,65737730,0.068801,0.091
2022-09-29,Pacific Northwest,Branded | Destination,9125,835,53665722,0.091507,0.0643
2022-09-30,Pacific Northwest,Branded | Destination,10132,805,53206394,0.079451,0.0661
2022-10-01,Pacific Northwest,Branded | Destination,7450,1071,49089592,0.143758,0.0458
2022-10-02,Pacific Northwest,Branded | Destination,7276,914,50311668,0.125618,0.055
2022-09-26,Pacific Northwest,Nonbrand | Ski Weekend,10933,893,96044315,0.081679,0.1076
2022-09-27,Pacific Northwest,Nonbrand | Ski Weekend,14247,801,96192335,0.056222,0.1201
2022-09-28,Pacific Northwest,Nonbrand | Ski Weekend,13189,693,83460279,0.052544,0.1204
2022-09-29,Pacific Northwest,Nonbrand | Ski Weekend,12162,772,101796521,0.063476,0.1319
2022-09-30,Pacific Northwest,Nonbrand | Ski Weekend,12749,770,100769936,0.060397,0.1309
2022-10-01,Pacific Northwest,Nonbrand | Ski Weekend,9946,666,101594353,0.066962,0.1525
2022-10-02,Pacific Northwest,Nonbrand | Ski Weekend,14922,672,107692637,0.045034,0.1603
2022-09-26,Pacific Northwest,Nonbrand | Cabin Stay,8087,400,88977810,0.049462,0.2224
2022-09-27,Pacific Northwest,Nonbrand | Cabin Stay,8913,449,67055830,0.050376,0.1493
2022-09-28,Pacific Northwest,Nonbrand | Cabin Stay,8433,477,79080469,0.056564,0.1658
2022-09-29,Pacific Northwest,Nonbrand | Cabin Stay,11466,402,83650250,0.03506,0.2081
2022-09-30,Pacific Northwest,Nonbrand | Cabin Stay,9181,390,84674953,0.042479,0.2171
2022-10-01,Pacific Northwest,Nonbrand | Cabin Stay,12140,434,92499867,0.03575,0.2131
2022-10-02,Pacific Northwest,Nonbrand | Cabin Stay,8381,403,63498804,0.048085,0.1576
2022-09-26,NewEngland,Search - Lodge,7375,801,44912383,0.10861,0.0561
2022-09-27,NewEngland,Search - Lodge,9249,743,54921268,0.080333,0.0739
2022-09-28,NewEngland,Search - Lodge,9562,812,43453656,0.084919,0.0535
2022-09-29,NewEngland,Search - Lodge,7022,644,52037314,0.091712,0.0808
2022-09-30,NewEngland,Search - Lodge,8470,624,47772628,0.073672,0.0766
2022-10-01,NewEngland,Search - Lodge,7800,908,46887305,0.11641,0.0516
2022-10-02,NewEngland,Search - Lodge,6626,660,41030160,0.099608,0.0622
2022-09-26,NewEngland,Nonbrand | Ski Weekend,10971,481,86274470,0.043843,0.1794
2022-09-27,NewEngland,Nonbrand | Ski Weekend,9791,711,96842726,0.072618,0.1362
2022-09-28,NewEngland,Nonbrand | Ski Weekend,12336,673,82612115,0.054556,0.1228
2022-09-29,NewEngland,Nonbrand | Ski Weekend,8728,581,83396894,0.066567,0.1435
2022-09-30,NewEngland,Nonbrand | Ski Weekend,12334,672,72379571,0.054484,0.1077
2022-10-01,NewEngland,Nonbrand | Ski Weekend,11495,635,98040364,0.055241,0.1544
2022-10-02,NewEngland,Nonbrand | Ski Weekend,10625,708,75442457,0.066635,0.1066
2022-09-26,NewEngland,Nonbrand | Cabin Stay,8401,359,72401104,0.042733,0.2017
2022-09-27,NewEngland,Nonbrand | Cabin Stay,7470,341,79222732,0.045649,0.2323
2022-09-28,NewEngland,Nonbrand | Cabin Stay,10181,433,79151120,0.04253,0.1828
2022-09-29,NewEngland,Nonbrand | Cabin Stay,7264,414,80895202,0.056993,0.1954
2022-09-30,NewEngland,Nonbrand | Cabin Stay,7664,375,72584128,0.04893,0.1936
2022-10-01,NewEngland,Nonbrand | Cabin Stay,9160,429,61965807,0.046834,0.1444
2022-10-02,NewEngland,Nonbrand | Cabin Stay,9325,412,53286878,0.044182,0.1293
2022-10-03,Rockies,Search - Lodge,11755,1100,64467364,0.093577,0.0586
2022-10-04,Rockies,Search - Lodge,12808,1440,74153580,0.11243,0.0515
2022-10-05,Rockies,Search - Lodge,9981,1024,61134489,0.102595,0.0597
2022-10-06,Rockies,Search - Lodge,12847,1387,86629877,0.107963,0.0625
2022-10-07,Rockies,Search - Lodge,14644,1098,77853435,0.07498,0.0709
2022-10-08,Rockies,Search - Lodge,13942,1376,82886134,0.098695,0.0602
2022-10-09,Rockies,Search - Lodge,14109,1178,84383345,0.083493,0.0716
2022-10-03,Rockies,Nonbrand | Ski Weekend,14321,740,90290325,0.051672,0.122
2022-10-04,Rockies,Nonbrand | Ski Weekend,11250,738,109866890,0.0656,0.1489
2022-10-05,Rockies,Nonbrand | Ski Weekend,12733,715,102620133,0.056153,0.1435
2022-10-06,Rockies,Nonbrand | Ski Weekend,12675,889,107533104,0.070138,0.121
2022-10-07,Rockies,Nonbrand | Ski Weekend,15131,715,110504955,0.047254,0.1546
2022-10-08,Rockies,Nonbrand | Ski Weekend,11538,754,88200387,0.065349,0.117
2022-10-09,Rockies,Nonbrand | Ski Weekend,13650,814,103107146,0.059634,0.1267
2022-10-03,Rockies,Nonbrand | Cabin Stay,9668,383,65240573,0.039615,0.1703
2022-10-04,Rockies,Nonbrand | Cabin Stay,8352,516,83883117,0.061782,0.1626
2022-10-05,Rockies,Nonbrand | Cabin Stay,11170,504,99445663,0.045121,0.1973
2022-10-06,Rockies,Nonbrand | Cabin Stay,8565,361,68489572,0.042148,0.1897
2022-10-07,Rockies,Nonbrand | Cabin Stay,12092,359,80245978,0.029689,0.2235
2022-10-08,Rockies,Nonbrand | Cabin Stay,8889,433,91022224,0.048712,0.2102
2022-10-09,Rockies,Nonbrand | Cabin Stay,9639,514,86029205,0.053325,0.1674
2022-10-03,Wasatch,Brand | Lodge,10190,1124,74055374,0.110304,0.0659
2022-10-04,Wasatch,Brand | Lodge,9403,1146,62602573,0.121876,0.0546
2022-10-05,Wasatch,Brand | Lodge,11251,962,58887674,0.085504,0.0612
2022-10-06,Wasatch,Brand | Lodge,12697,918,56377968,0.072301,0.0614
2022-10-07,Wasatch,Brand | Lodge,10718,1226,67054852,0.114387,0.0547
2022-10-08,Wasatch,Brand | Lodge,9487,1094,55736670,0.115316,0.0509
2022-10-09,Wasatch,Brand | Lodge,10270,982,61976265,0.095618,0.0631
2022-10-03,Wasatch,Nonbrand | Ski Weekend,10166,707,86765575,0.069546,0.1227
2022-10-04,Wasatch,Nonbrand | Ski Weekend,9835,587,99574560,0.059685,0.1696
2022-10-05,Wasatch,Nonbrand | Ski Weekend,11878,779,102834345,0.065583,0.132
2022-10-06,Wasatch,Nonbrand | Ski Weekend,12847,768,89047552,0.05978,0.1159
2022-10-07,Wasatch,Nonbrand | Ski Weekend,11506,748,90910133,0.06501,0.1215
2022-10-08,Wasatch,Nonbrand | Ski Weekend,11439,759,84748236,0.066352,0.1117
2022-10-09,Wasatch,Nonbrand | Ski Weekend,12895,849,74547313,0.065839,0.0878
2022-10-03,Wasatch,Nonbrand | Cabin Stay,9280,378,81686030,0.040733,0.2161
2022-10-04,Wasatch,Nonbrand | Cabin Stay,6642,358,68433183,0.053899,0.1912
2022-10-05,Wasatch,Nonbrand | Cabin Stay,8905,378,64274238,0.042448,0.17
2022-10-06,Wasatch,Nonbrand | Cabin Stay,8092,389,56313936,0.048072,0.1448
2022-10-07,Wasatch,Nonbrand | Cabin Stay,7509,359,80645089,0.047809,0.2246
2022-10-08,Wasatch,Nonbrand | Cabin Stay,10175,484,72696136,0.047568,0.1502
2022-10-09,Wasatch,Nonbrand | Cabin Stay,10195,352,86647828,0.034527,0.2462
2022-10-03,Northern California,Branded | Destination,9990,896,73926855,0.08969,0.0825
2022-10-04,Northern California,Branded | Destination,10399,922,56456238,0.088662,0.0612
2022-10-05,Northern California,Branded | Destination,11538,1212,73302620,0.105044,0.0605
2022-10-06,Northern California,Branded | Destination,11407,990,59905954,0.086789,0.0605
2022-10-07,Northern California,Branded | Destination,11417,1078,54080885,0.094421,0.0502
2022-10-08,Northern California,Branded | Destination,10238,1169,73570456,0.114182,0.0629
2022-10-09,Northern California,Branded | Destination,11315,884,58942945,0.078126,0.0667
2022-10-03,Northern California,Nonbrand | Ski Weekend,14644,1029,138112559,0.070268,0.1342
2022-10-04,Northern California,Nonbrand | Ski Weekend,17698,914,130319845,0.051644,0.1426
2022-10-05,Northern California,Nonbrand | Ski Weekend,12938,899,126931550,0.069485,0.1412
2022-10-06,Northern California,Nonbrand | Ski Weekend,17348,869,129095232,0.050092,0.1486
2022-10-07,Northern California,Nonbrand | Ski Weekend,12530,981,97361710,0.078292,0.0992
2022-10-08,Northern California,Nonbrand | Ski Weekend,16250,983,96290455,0.060492,0.098
2022-10-09,Northern California,Nonbrand | Ski Weekend,13309,859,98671580,0.064543,0.1149
2022-10-03,Northern California,Nonbrand | Cabin Stay,10032,417,88898359,0.041567,0.2132
2022-10-04,Northern California,Nonbrand | Cabin Stay,11602,524,92427578,0.045165,0.1764
2022-10-05,Northern California,Nonbrand | Cabin Stay,10383,595,93708105,0.057305,0.1575
2022-10-06,Northern California,Nonbrand | Cabin Stay,9238,469,86017861,0.050769,0.1834
2022-10-07,Northern California,Nonbrand | Cabin Stay,12332,439,88481137,0.035598,0.2016
2022-10-08,Northern California,Nonbrand | Cabin Stay,12581,491,86987845,0.039027,0.1772
2022-10-09,Northern California,Nonbrand | Cabin Stay,8627,519,91757893,0.06016,0.1768
2022-10-03,PN,Search - Lodge,10691,959,51323610,0.089702,0.0535
2022-10-04,PN,Search - Lodge,9813,902,55296969,0.091919,0.0613
2022-10-05,PN,Search - Lodge,9052,927,64002431,0.102408,0.069
2022-10-06,PN,Search - Lodge,9371,962,56652859,0.102657,0.0589
2022-10-07,PN,Search - Lodge,10600,1225,67634646,0.115566,0.0552
2022-10-08,PN,Search - Lodge,11201,1185,64696638,0.105794,0.0546
2022-10-09,PN,Search - Lodge,11097,1075,64161381,0.096873,0.0597
2022-10-03,PN,Nonbrand | Ski Weekend,11028,849,95206206,0.076986,0.1121
2022-10-04,PN,Nonbrand | Ski Weekend,9286,686,79221096,0.073875,0.1155
2022-10-05,PN,Nonbrand | Ski Weekend,11478,578,94578555,0.050357,0.1636
2022-10-06,PN,Nonbrand | Ski Weekend,11570,703,98788473,0.060761,0.1405
2022-10-07,PN,Nonbrand | Ski Weekend,12681,667,85587974,0.052598,0.1283
2022-10-08,PN,Nonbrand | Ski Weekend,12662,603,101638105,0.047623,0.1686
