date,geo,campaign_name,impressions,clicks,spend,ctr
2022-10-24,NE,Prospecting | Trail,10632,127,98.31,0.011945
2022-11-26,MW,Retargeting | Site Visitors,4710,79,44.8,0.016773
2022-11-27,MW,Retargeting | Site Visitors,4712,90,57.72,0.0191
2022-11-21,MT,Prospecting | Trail,5641,67,54.32,0.011877
2022-11-22,MT,Prospecting | Trail,4761,74,56.75,0.015543
2022-11-23,MT,Prospecting | Trail,6616,58,50.85,0.008767
2022-11-24,MT,Prospecting | Trail,6560,58,56.5,0.008841
2022-11-25,MT,Prospecting | Trail,6614,72,48.14,0.010886
2022-11-26,MT,Prospecting | Trail,5227,64,73.55,0.012244
2022-11-27,MT,Prospecting | Trail,5552,69,61.4,0.012428
2022-11-21,MT,Retargeting | Site Visitors,2771,50,32.28,0.018044
2022-11-22,MT,Retargeting | Site Visitors,3019,50,41.68,0.016562
2022-11-23,MT,Retargeting | Site Visitors,3256,72,33.15,0.022113
2022-11-24,MT,Retargeting | Site Visitors,3164,50,40.4,0.015803
2022-11-25,MT,Retargeting | Site Visitors,3535,64,35.24,0.018105
2022-11-26,MT,Retargeting | Site Visitors,3089,65,36.43,0.021042
2022-11-27,MT,Retargeting | Site Visitors,2787,48,29.45,0.017223
2022-11-21,WE,Prospecting | Trail,12061,183,$146.56,0.015173
2022-11-22,WE,Prospecting | Trail,15820,152,$140.99,0.009608
2022-11-23,WE,Prospecting | Trail,12502,172,$103.20,0.013758
2022-11-24,WE,Prospecting | Trail,12240,164,$128.95,0.013399
2022-11-25,WE,Prospecting | Trail,12845,179,$120.03,0.013935
2022-11-26,WE,Prospecting | Trail,13334,135,$124.29,0.010124
2022-11-27,WE,Prospecting | Trail,12055,170,$126.37,0.014102
2022-11-21,WE,Retargeting | Site Visitors,6516,73,$74.72,0.011203
2022-11-22,WE,Retargeting | Site Visitors,5270,97,$66.81,0.018406
2022-11-23,WE,Retargeting | Site Visitors,4412,91,$53.67,0.020626
2022-11-24,WE,Retargeting | Site Visitors,4651,83,$52.52,0.017846
2022-11-25,WE,Retargeting | Site Visitors,5451,100,$56.06,0.018345
2022-11-26,WE,Retargeting | Site Visitors,5575,112,$50.79,0.02009
2022-11-27,WE,Retargeting | Site Visitors,4458,92,$63.25,0.020637
2022-11-28,NE,Prospecting | Trail,12334,148,128.28,0.011999
2022-11-29,NE,Prospecting | Trail,10326,107,121.51,0.010362
2022-11-30,NE,Prospecting | Trail,10235,139,86.25,0.013581
2022-12-01,NE,Prospecting | Trail,9536,157,91.44,0.016464
2022-12-02,NE,Prospecting | Trail,13163,137,113.44,0.010408
2022-12-03,NE,Prospecting | Trail,9889,114,83.48,0.011528
2022-12-04,NE,Prospecting | Trail,11481,136,129.84,0.011846
2022-11-28,NE,Retargeting | Site Visitors,4949,76,54.02,0.015357
2022-11-29,NE,Retargeting | Site Visitors,5858,78,55.24,0.013315
2022-11-30,NE,Retargeting | Site Visitors,4854,75,53.17,0.015451
2022-12-01,NE,Retargeting | Site Visitors,4393,93,66.62,0.02117
2022-12-02,NE,Retargeting | Site Visitors,4827,94,54.23,0.019474
2022-12-03,NE,Retargeting | Site Visitors,4293,99,56.27,0.023061
2022-12-04,NE,Retargeting | Site Visitors,5366,110,57.64,0.020499
2022-11-28,MA,Prospecting | Trail,8101,110,74.29,0.013579
2022-11-29,MA,Prospecting | Trail,9223,110,74.62,0.011927
2022-11-30,MA,Prospecting | Trail,9586,91,87.74,0.009493
2022-12-01,MA,Prospecting | Trail,8647,88,93.17,0.010177
2022-12-02,MA,Prospecting | Trail,7511,129,93.66,0.017175
2022-12-03,MA,Prospecting | Trail,9280,122,76.71,0.013147
2022-12-04,MA,Prospecting | Trail,8595,109,97.04,0.012682
2022-11-28,MA,Retargeting | Site Visitors,3968,78,41.92,0.019657
2022-11-29,MA,Retargeting | Site Visitors,4776,84,48.78,0.017588
2022-11-30,MA,Retargeting | Site Visitors,4530,85,52.33,0.018764
2022-12-01,MA,Retargeting | Site Visitors,4195,94,48.67,0.022408
2022-12-02,MA,Retargeting | Site Visitors,3150,77,38.26,0.024444
2022-12-03,MA,Retargeting | Site Visitors,3262,85,53.35,0.026058
2022-12-04,MA,Retargeting | Site Visitors,4718,75,45.59,0.015897
2022-11-28,SE,Prospecting | Trail,10198,85,62.76,0.008335
2022-11-29,SE,Prospecting | Trail,8988,83,96.76,0.009235
2022-11-30,SE,Prospecting | Trail,7647,110,85.24,0.014385
2022-12-01,SE,Prospecting | Trail,7481,84,90.0,0.011228
2022-12-02,SE,Prospecting | Trail,10072,100,67.39,0.009929
2022-12-03,SE,Prospecting | Trail,6628,119,82.33,0.017954
2022-12-04,SE,Prospecting | Trail,8395,83,97.72,0.009887
2022-11-28,SE,Retargeting | Site Visitors,4160,100,56.87,0.024038
2022-11-29,SE,Retargeting | Site Visitors,4491,84,53.63,0.018704
2022-11-30,SE,Retargeting | Site Visitors,4403,73,60.13,0.01658
2022-12-01,SE,Retargeting | Site Visitors,4256,95,48.5,0.022321
2022-12-02,SE,Retargeting | Site Visitors,3922,73,43.31,0.018613
2022-12-03,SE,Retargeting | Site Visitors,5503,77,57.96,0.013992
2022-12-04,SE,Retargeting | Site Visitors,5722,80,52.83,0.013981
2022-11-28,MW,Prospecting | Trail,9141,101,78.67,0.011049
2022-11-29,MW,Prospecting | Trail,11052,116,99.65,0.010496
2022-11-30,MW,Prospecting | Trail,8539,130,98.79,0.015224
2022-12-01,MW,Prospecting | Trail,8963,120,104.36,0.013388
2022-12-02,MW,Prospecting | Trail,9720,103,97.92,0.010597
2022-12-03,MW,Prospecting | Trail,9163,124,87.6,0.013533
2022-12-04,MW,Prospecting | Trail,11349,134,98.7,0.011807
2022-11-28,MW,Retargeting | Site Visitors,4202,79,53.93,0.018801
2022-11-29,MW,Retargeting | Site Visitors,3285,67,47.38,0.020396
2022-11-30,MW,Retargeting | Site Visitors,4793,91,44.17,0.018986
2022-12-01,MW,Retargeting | Site Visitors,4276,86,50.28,0.020112
2022-12-02,MW,Retargeting | Site Visitors,4627,66,45.26,0.014264
2022-12-03,MW,Retargeting | Site Visitors,3819,90,48.12,0.023566
2022-12-04,MW,Retargeting | Site Visitors,4973,85,55.59,0.017092
2022-11-28,MT,Prospecting | Trail,5587,93,55.91,0.016646
2022-11-29,MT,Prospecting | Trail,7702,93,68.28,0.012075
2022-11-30,MT,Prospecting | Trail,6551,64,56.6,0.00977
2022-12-01,MT,Prospecting | Trail,7301,73,60.13,0.009999
2022-12-02,MT,Prospecting | Trail,6592,67,63.2,0.010164
2022-12-03,MT,Prospecting | Trail,6568,69,79.08,0.010505
2022-12-04,MT,Prospecting | Trail,6286,93,73.36,0.014795
2022-11-28,MT,Retargeting | Site Visitors,4686,80,44.88,0.017072
2022-11-29,MT,Retargeting | Site Visitors,3330,67,49.89,0.02012
2022-11-30,MT,Retargeting | Site Visitors,3235,78,41.83,0.024111
2022-12-01,MT,Retargeting | Site Visitors,3841,81,38.23,0.021088
2022-12-02,MT,Retargeting | Site Visitors,3172,67,41.65,0.021122
2022-12-03,MT,Retargeting | Site Visitors,4105,75,39.75,0.01827
2022-12-04,MT,Retargeting | Site Visitors,3253,61,38.41,0.018752
2022-11-28,WE,Prospecting | Trail,10480,157,$103.16,0.014981
2022-11-29,WE,Prospecting | Trail,12463,155,$109.23,0.012437
2022-11-30,WE,Prospecting | Trail,12864,136,$123.34,0.010572
2022-12-01,WE,Prospecting | Trail,12846,122,$144.81,0.009497
2022-12-02,WE,Prospecting | Trail,12218,121,$119.98,0.009903
2022-12-03,WE,Prospecting | Trail,15166,135,$142.66,0.008901
2022-12-04,WE,Prospecting | Trail,11052,168,$110.29,0.015201
2022-11-28,WE,Retargeting | Site Visitors,5710,125,$77.48,0.021891
2022-11-29,WE,Retargeting | Site Visitors,7506,94,$69.52,0.012523
2022-11-30,WE,Retargeting | Site Visitors,6435,124,$81.70,0.01927
2022-12-01,WE,Retargeting | Site Visitors,5467,97,$66.23,0.017743
2022-12-02,WE,Retargeting | Site Visitors,5674,109,$64.16,0.01921
2022-12-03,WE,Retargeting | Site Visitors,5517,126,$69.00,0.022838
2022-12-04,WE,Retargeting | Site Visitors,5851,84,$56.75,0.014357
2022-12-05,NE,Prospecting | Trail,8011,99,102.2,0.012358
2022-12-06,NE,Prospecting | Trail,11077,119,81.46,0.010743
2022-12-07,NE,Prospecting | Trail,9072,117,91.08,0.012897
2022-12-08,NE,Prospecting | Trail,10614,106,86.29,0.009987
2022-12-09,NE,Prospecting | Trail,7733,118,96.23,0.015259
2022-12-10,NE,Prospecting | Trail,8953,117,106.43,0.013068
2022-12-11,NE,Prospecting | Trail,9922,97,77.05,0.009776
2022-12-05,NE,Retargeting | Site Visitors,4574,77,51.16,0.016834
2022-12-06,NE,Retargeting | Site Visitors,4427,80,44.21,0.018071
2022-12-07,NE,Retargeting | Site Visitors,5078,83,47.49,0.016345
2022-12-08,NE,Retargeting | Site Visitors,5009,85,57.12,0.016969
2022-12-09,NE,Retargeting | Site Visitors,3951,100,60.81,0.02531
2022-12-10,NE,Retargeting | Site Visitors,4747,74,52.27,0.015589
2022-12-11,NE,Retargeting | Site Visitors,3643,84,48.35,0.023058
2022-12-05,MA,Prospecting | Trail,10879,141,107.15,0.012961
2022-12-06,MA,Prospecting | Trail,9021,106,115.64,0.01175
2022-12-07,MA,Prospecting | Trail,11512,141,118.69,0.012248
2022-12-08,MA,Prospecting | Trail,10190,156,100.22,0.015309
2022-12-09,MA,Prospecting | Trail,12264,118,96.03,0.009622
2022-12-10,MA,Prospecting | Trail,11202,137,108.08,0.01223
2022-12-11,MA,Prospecting | Trail,11267,139,102.29,0.012337
2022-12-05,MA,Retargeting | Site Visitors,6140,87,59.44,0.014169
2022-12-06,MA,Retargeting | Site Visitors,5960,97,60.09,0.016275
2022-12-07,MA,Retargeting | Site Visitors,4131,101,67.05,0.024449
2022-12-08,MA,Retargeting | Site Visitors,5150,123,65.61,0.023883
2022-12-09,MA,Retargeting | Site Visitors,4778,104,55.76,0.021766
2022-12-10,MA,Retargeting | Site Visitors,5328,99,59.7,0.018581
2022-12-11,MA,Retargeting | Site Visitors,5875,97,62.03,0.016511
2022-12-05,SE,Prospecting | Trail,8582,92,98.33,0.01072
2022-12-06,SE,Prospecting | Trail,8659,127,89.6,0.014667
2022-12-07,SE,Prospecting | Trail,9802,97,84.1,0.009896
2022-12-08,SE,Prospecting | Trail,8923,86,99.63,0.009638
2022-12-09,SE,Prospecting | Trail,9786,113,97.0,0.011547
2022-12-10,SE,Prospecting | Trail,11455,127,77.66,0.011087
2022-12-11,SE,Prospecting | Trail,8270,115,95.34,0.013906
2022-12-05,SE,Retargeting | Site Visitors,4016,68,38.14,0.016932
2022-12-06,SE,Retargeting | Site Visitors,3691,89,49.33,0.024113
2022-12-07,SE,Retargeting | Site Visitors,3310,88,43.69,0.026586
2022-12-08,SE,Retargeting | Site Visitors,3715,64,51.45,0.017227
2022-12-09,SE,Retargeting | Site Visitors,4632,82,48.17,0.017703
2022-12-10,SE,Retargeting | Site Visitors,4739,70,43.56,0.014771
2022-12-11,SE,Retargeting | Site Visitors,3987,70,48.68,0.017557
2022-12-05,MW,Prospecting | Trail,10182,113,105.57,0.011098
2022-12-06,MW,Prospecting | Trail,9318,132,103.02,0.014166
2022-12-07,MW,Prospecting | Trail,10552,135,88.25,0.012794
2022-12-08,MW,Prospecting | Trail,11286,145,112.44,0.012848
2022-12-09,MW,Prospecting | Trail,9783,127,86.88,0.012982
2022-12-10,MW,Prospecting | Trail,10566,107,88.22,0.010127
2022-12-11,MW,Prospecting | Trail,8033,127,98.87,0.01581
2022-12-05,MW,Retargeting | Site Visitors,4311,83,48.51,0.019253
2022-12-06,MW,Retargeting | Site Visitors,4596,76,54.7,0.016536
2022-12-07,MW,Retargeting | Site Visitors,4467,81,47.82,0.018133
2022-12-08,MW,Retargeting | Site Visitors,4079,67,42.36,0.016426
2022-12-09,MW,Retargeting | Site Visitors,3841,81,47.46,0.021088
2022-12-10,MW,Retargeting | Site Visitors,3453,76,52.27,0.02201
2022-12-11,MW,Retargeting | Site Visitors,4851,60,47.26,0.012369
2022-12-05,MT,Prospecting | Trail,6157,94,63.46,0.015267
2022-12-06,MT,Prospecting | Trail,7532,78,71.12,0.010356
2022-12-07,MT,Prospecting | Trail,7955,78,72.15,0.009805
2022-12-08,MT,Prospecting | Trail,7052,84,81.26,0.011912
2022-12-09,MT,Prospecting | Trail,7486,79,73.35,0.010553
2022-12-10,MT,Prospecting | Trail,8199,91,63.7,0.011099
2022-12-11,MT,Prospecting | Trail,6592,91,74.5,0.013805
2022-12-05,MT,Retargeting | Site Visitors,3298,63,40.04,0.019102
2022-12-06,MT,Retargeting | Site Visitors,3445,59,29.82,0.017126
2022-12-07,MT,Retargeting | Site Visitors,2581,51,33.89,0.01976
2022-12-08,MT,Retargeting | Site Visitors,2986,61,33.87,0.020429
2022-12-09,MT,Retargeting | Site Visitors,3384,63,35.21,0.018617
2022-12-10,MT,Retargeting | Site Visitors,2528,53,37.09,0.020965
2022-12-11,MT,Retargeting | Site Visitors,3266,71,37.21,0.021739
2022-12-05,WE,Prospecting | Trail,10636,106,$110.03,0.009966
2022-12-06,WE,Prospecting | Trail,10541,147,$106.49,0.013946
2022-12-07,WE,Prospecting | Trail,11864,106,$120.33,0.008935
2022-12-08,WE,Prospecting | Trail,9867,139,$83.87,0.014087
2022-12-09,WE,Prospecting | Trail,11287,106,$117.54,0.009391
2022-12-10,WE,Prospecting | Trail,12150,107,$91.80,0.008807
2022-12-11,WE,Prospecting | Trail,9982,143,$117.96,0.014326
2022-12-05,WE,Retargeting | Site Visitors,4063,74,$55.99,0.018213
2022-12-06,WE,Retargeting | Site Visitors,5003,99,$63.37,0.019788
2022-12-07,WE,Retargeting | Site Visitors,5754,99,$47.13,0.017205
2022-12-08,WE,Retargeting | Site Visitors,4937,95,$59.29,0.019242
2022-12-09,WE,Retargeting | Site Visitors,4891,77,$62.75,0.015743
2022-12-10,WE,Retargeting | Site Visitors,4591,71,$63.74,0.015465
2022-12-11,WE,Retargeting | Site Visitors,5221,100,$44.00,0.019153
2022-12-12,NE,Prospecting | Trail,15029,125,105.66,0.008317
2022-12-13,NE,Prospecting | Trail,11393,175,98.66,0.01536
2022-12-14,NE,Prospecting | Trail,12969,151,118.91,0.011643
2022-12-15,NE,Prospecting | Trail,11868,133,116.46,0.011207
2022-12-16,NE,Prospecting | Trail,10686,181,99.46,0.016938
2022-12-17,NE,Prospecting | Trail,11670,136,152.3,0.011654
2022-12-18,NE,Prospecting | Trail,10470,151,132.58,0.014422
2022-12-12,NE,Retargeting | Site Visitors,5340,88,39.74,0.016479
2022-12-13,NE,Retargeting | Site Visitors,4286,65,60.2,0.015166
2022-12-14,NE,Retargeting | Site Visitors,4131,96,52.58,0.023239
2022-12-15,NE,Retargeting | Site Visitors,4042,69,52.49,0.017071
2022-12-16,NE,Retargeting | Site Visitors,4918,84,51.85,0.01708
2022-12-17,NE,Retargeting | Site Visitors,4833,87,58.48,0.018001
2022-12-18,NE,Retargeting | Site Visitors,4877,96,57.57,0.019684
2022-12-12,MA,Prospecting | Trail,10073,99,129.28,0.009828
2022-12-13,MA,Prospecting | Trail,9819,139,108.92,0.014156
2022-12-14,MA,Prospecting | Trail,10988,134,86.5,0.012195
2022-12-15,MA,Prospecting | Trail,11179,122,98.99,0.010913
2022-12-16,MA,Prospecting | Trail,12194,132,121.71,0.010825
2022-12-17,MA,Prospecting | Trail,10644,115,98.64,0.010804
2022-12-18,MA,Prospecting | Trail,11617,132,105.79,0.011363
2022-12-12,MA,Retargeting | Site Visitors,5088,95,63.64,0.018671
2022-12-13,MA,Retargeting | Site Visitors,5517,92,57.76,0.016676
2022-12-14,MA,Retargeting | Site Visitors,5850,117,69.11,0.02
2022-12-15,MA,Retargeting | Site Visitors,5616,111,67.92,0.019765
2022-12-16,MA,Retargeting | Site Visitors,6072,91,55.27,0.014987
2022-12-17,MA,Retargeting | Site Visitors,4325,81,69.34,0.018728
2022-12-18,MA,Retargeting | Site Visitors,5813,100,57.19,0.017203
2022-12-12,SE,Prospecting | Trail,8154,94,73.8,0.011528
2022-12-13,SE,Prospecting | Trail,7761,101,70.12,0.013014
2022-12-14,SE,Prospecting | Trail,10490,99,71.67,0.009438
2022-12-15,SE,Prospecting | Trail,9172,109,103.27,0.011884
2022-12-16,SE,Prospecting | Trail,7871,94,101.13,0.011943
2022-12-17,SE,Prospecting | Trail,7534,109,88.09,0.014468
2022-12-18,SE,Prospecting | Trail,10968,103,99.02,0.009391
2022-12-12,SE,Retargeting | Site Visitors,4945,88,65.34,0.017796
2022-12-13,SE,Retargeting | Site Visitors,4491,96,64.22,0.021376
2022-12-14,SE,Retargeting | Site Visitors,5118,93,52.8,0.018171
2022-12-15,SE,Retargeting | Site Visitors,5549,92,50.0,0.01658
2022-12-16,SE,Retargeting | Site Visitors,4715,100,45.36,0.021209
2022-12-17,SE,Retargeting | Site Visitors,4735,114,48.65,0.024076
2022-12-18,SE,Retargeting | Site Visitors,4295,81,62.91,0.018859
2022-12-12,MW,Prospecting | Trail,8825,90,91.55,0.010198
2022-12-13,MW,Prospecting | Trail,9021,103,86.56,0.011418
2022-12-14,MW,Prospecting | Trail,9914,124,97.76,0.012508
2022-12-15,MW,Prospecting | Trail,7522,117,72.26,0.015554
2022-12-16,MW,Prospecting | Trail,7127,107,89.1,0.015013
2022-12-17,MW,Prospecting | Trail,9498,125,90.78,0.013161
2022-12-18,MW,Prospecting | Trail,10400,118,82.6,0.011346
2022-12-12,MW,Retargeting | Site Visitors,4525,76,55.86,0.016796
2022-12-13,MW,Retargeting | Site Visitors,3532,75,41.41,0.021234
2022-12-14,MW,Retargeting | Site Visitors,3891,69,42.08,0.017733
2022-12-15,MW,Retargeting | Site Visitors,4679,79,42.56,0.016884
2022-12-16,MW,Retargeting | Site Visitors,3528,66,40.64,0.018707
2022-12-17,MW,Retargeting | Site Visitors,3284,82,50.95,0.02497
2022-12-18,MW,Retargeting | Site Visitors,4671,58,49.77,0.012417
2022-12-12,MT,Prospecting | Trail,7107,70,71.83,0.009849
2022-12-13,MT,Prospecting | Trail,7487,94,77.79,0.012555
2022-12-14,MT,Prospecting | Trail,7339,99,71.16,0.01349
2022-12-15,MT,Prospecting | Trail,5208,75,52.56,0.014401
2022-12-16,MT,Prospecting | Trail,6388,95,57.2,0.014872
2022-12-17,MT,Prospecting | Trail,7796,90,70.23,0.011544
2022-12-18,MT,Prospecting | Trail,7435,81,77.09,0.010894
2022-12-12,MT,Retargeting | Site Visitors,3602,59,36.72,0.01638
2022-12-13,MT,Retargeting | Site Visitors,2856,76,34.6,0.026611
2022-12-14,MT,Retargeting | Site Visitors,3581,66,34.63,0.018431
2022-12-15,MT,Retargeting | Site Visitors,3040,68,46.44,0.022368
2022-12-16,MT,Retargeting | Site Visitors,3212,59,43.07,0.018369
2022-12-17,MT,Retargeting | Site Visitors,3415,52,31.89,0.015227
2022-12-18,MT,Retargeting | Site Visitors,2978,74,33.52,0.024849
2022-12-12,WE,Prospecting | Trail,12349,140,$100.24,0.011337
2022-12-13,WE,Prospecting | Trail,11630,130,$120.17,0.011178
2022-12-14,WE,Prospecting | Trail,14378,172,$138.06,0.011963
2022-12-15,WE,Prospecting | Trail,12540,121,$119.13,0.009649
2022-12-16,WE,Prospecting | Trail,11084,166,$127.69,0.014977
2022-12-17,WE,Prospecting | Trail,13281,164,$130.19,0.012348
2022-12-18,WE,Prospecting | Trail,13133,164,$130.77,0.012488
2022-12-12,WE,Retargeting | Site Visitors,4681,105,$64.25,0.022431
2022-12-13,WE,Retargeting | Site Visitors,5132,101,$52.09,0.01968
2022-12-14,WE,Retargeting | Site Visitors,5296,83,$66.40,0.015672
2022-12-15,WE,Retargeting | Site Visitors,3928,90,$49.24,0.022912
2022-12-16,WE,Retargeting | Site Visitors,4776,111,$46.92,0.023241
2022-12-17,WE,Retargeting | Site Visitors,4270,81,$55.16,0.01897
2022-12-18,WE,Retargeting | Site Visitors,5381,101,$50.79,0.01877
2022-12-19,NE,Prospecting | Trail,14010,155,110.48,0.011064
2022-12-20,NE,Prospecting | Trail,12529,132,106.74,0.010536
2022-12-21,NE,Prospecting | Trail,11557,113,92.41,0.009778
2022-12-22,NE,Prospecting | Trail,13290,157,134.92,0.011813
2022-12-23,NE,Prospecting | Trail,9561,112,111.76,0.011714
2022-12-24,NE,Prospecting | Trail,9959,162,128.55,0.016267
2022-12-25,NE,Prospecting | Trail,10124,139,109.21,0.01373
2022-12-19,NE,Retargeting | Site Visitors,5825,76,68.07,0.013047
2022-12-20,NE,Retargeting | Site Visitors,4554,83,52.18,0.018226
2022-12-21,NE,Retargeting | Site Visitors,5179,98,54.85,0.018923
2022-12-22,NE,Retargeting | Site Visitors,5602,103,48.43,0.018386
2022-12-23,NE,Retargeting | Site Visitors,4071,68,46.81,0.016704
2022-12-24,NE,Retargeting | Site Visitors,3975,98,64.25,0.024654
2022-12-25,NE,Retargeting | Site Visitors,4709,88,55.45,0.018688
2022-12-19,MA,Prospecting | Trail,9787,121,94.83,0.012363
2022-12-20,MA,Prospecting | Trail,9975,132,95.75,0.013233
2022-12-21,MA,Prospecting | Trail,10940,169,82.67,0.015448
2022-12-22,MA,Prospecting | Trail,11822,136,121.53,0.011504
2022-12-23,MA,Prospecting | Trail,10461,113,120.12,0.010802
2022-12-24,MA,Prospecting | Trail,9753,113,101.47,0.011586
2022-12-25,MA,Prospecting | Trail,11908,170,115.16,0.014276
2022-12-19,MA,Retargeting | Site Visitors,4195,86,47.92,0.020501
2022-12-20,MA,Retargeting | Site Visitors,4877,66,45.83,0.013533
2022-12-21,MA,Retargeting | Site Visitors,3827,74,49.56,0.019336
2022-12-22,MA,Retargeting | Site Visitors,4295,74,42.14,0.017229
2022-12-23,MA,Retargeting | Site Visitors,3516,83,41.27,0.023606
2022-12-24,MA,Retargeting | Site Visitors,3898,74,56.29,0.018984
2022-12-25,MA,Retargeting | Site Visitors,3989,58,45.85,0.01454
2022-12-19,SE,Prospecting | Trail,8627,118,77.62,0.013678
2022-12-20,SE,Prospecting | Trail,8816,90,77.96,0.010209
2022-12-21,SE,Prospecting | Trail,7532,101,89.95,0.013409
2022-12-22,SE,Prospecting | Trail,8288,109,99.71,0.013152
2022-12-23,SE,Prospecting | Trail,9276,81,70.55,0.008732
2022-12-24,SE,Prospecting | Trail,6629,91,71.16,0.013728
2022-12-25,SE,Prospecting | Trail,8253,113,75.79,0.013692
2022-12-19,SE,Retargeting | Site Visitors,4044,71,55.27,0.017557
2022-12-20,SE,Retargeting | Site Visitors,4214,79,45.28,0.018747
2022-12-21,SE,Retargeting | Site Visitors,3739,80,46.18,0.021396
2022-12-22,SE,Retargeting | Site Visitors,3074,67,37.18,0.021796
2022-12-23,SE,Retargeting | Site Visitors,3520,75,37.57,0.021307
2022-12-24,SE,Retargeting | Site Visitors,3808,75,45.5,0.019695
2022-12-25,SE,Retargeting | Site Visitors,4303,67,40.09,0.015571
2022-12-19,MW,Prospecting | Trail,9198,95,72.99,0.010328
2022-12-20,MW,Prospecting | Trail,9828,117,80.94,0.011905
2022-12-21,MW,Prospecting | Trail,9960,127,76.02,0.012751
2022-12-22,MW,Prospecting | Trail,10506,112,109.25,0.010661
2022-12-23,MW,Prospecting | Trail,9447,114,75.34,0.012067
2022-12-24,MW,Prospecting | Trail,7127,114,110.71,0.015996
2022-12-25,MW,Prospecting | Trail,8552,96,108.01,0.011225
2022-12-19,MW,Retargeting | Site Visitors,4348,88,48.67,0.020239
2022-12-20,MW,Retargeting | Site Visitors,4557,87,50.78,0.019092
2022-12-21,MW,Retargeting | Site Visitors,4316,88,59.27,0.020389
2022-12-22,MW,Retargeting | Site Visitors,4549,70,62.0,0.015388
2022-12-23,MW,Retargeting | Site Visitors,5138,100,47.19,0.019463
2022-12-24,MW,Retargeting | Site Visitors,5705,98,63.81,0.017178
2022-12-25,MW,Retargeting | Site Visitors,4430,66,48.25,0.014898
2022-12-19,MT,Prospecting | Trail,7181,94,79.21,0.01309
