week_start,geo,campaign_name,product_group,impressions,clicks,cost,attributed_sales,roas
2023-03-06,Northeast,SP | Running Shoes,Footwear | Road,20143,547,362.58,1162.34,3.206
2023-05-29,MW,SP | Running Shoes,Footwear | Road,19792,565,356.26,1048.71,2.944
2023-05-29,MW,SP | Running Shoes,Footwear | Trail,12131,347,218.35,642.76,2.944
2023-05-29,MW,SP | Apparel,Apparel | Outerwear,14709,399,242.69,852.04,3.511
2023-05-29,MW,SP | Apparel,Apparel | Layers,12034,326,198.57,697.13,3.511
2023-05-29,MT,SP | Running Shoes,Footwear | Road,19290,562,347.22,1207.33,3.477
2023-05-29,MT,SP | Running Shoes,Footwear | Trail,11823,344,212.81,739.98,3.477
2023-05-29,MT,SP | Apparel,Apparel | Outerwear,14445,425,238.34,902.8,3.788
2023-05-29,MT,SP | Apparel,Apparel | Layers,11819,347,195.01,738.66,3.788
2023-05-29,West Coast,SP | Running Shoes,Footwear | Road,27107,730,487.92,1623.35,3.327
2023-05-29,West Coast,SP | Running Shoes,Footwear | Trail,16614,448,299.05,994.96,3.327
2023-05-29,West Coast,SP | Apparel,Apparel | Outerwear,18870,560,311.35,1020.03,3.276
2023-05-29,West Coast,SP | Apparel,Apparel | Layers,15439,458,254.74,834.57,3.276
2023-06-05,Northeast,SP | Running Shoes,Footwear | Road,22540,603,405.72,1421.84,3.504
2023-06-05,Northeast,SP | Running Shoes,Footwear | Trail,13815,369,248.67,871.45,3.504
2023-06-05,Northeast,SP | Apparel,Apparel | Outerwear,15553,424,256.63,667.78,2.602
2023-06-05,Northeast,SP | Apparel,Apparel | Layers,12726,347,209.97,546.36,2.602
2023-06-05,MA,SP | Running Shoes,Footwear | Road,22827,672,410.89,1101.81,2.682
2023-06-05,MA,SP | Running Shoes,Footwear | Trail,13991,412,251.83,675.3,2.682
2023-06-05,MA,SP | Apparel,Apparel | Outerwear,14580,415,240.57,899.29,3.738
2023-06-05,MA,SP | Apparel,Apparel | Layers,11929,340,196.83,735.79,3.738
2023-06-05,SE,SP | Running Shoes,Footwear | Road,19856,563,357.41,899.98,2.518
2023-06-05,SE,SP | Running Shoes,Footwear | Trail,12170,345,219.06,551.6,2.518
2023-06-05,SE,SP | Apparel,Apparel | Outerwear,13457,396,222.04,590.83,2.661
2023-06-05,SE,SP | Apparel,Apparel | Layers,11010,324,181.67,483.41,2.661
2023-06-05,MW,SP | Running Shoes,Footwear | Road,19621,576,353.17,1024.87,2.902
2023-06-05,MW,SP | Running Shoes,Footwear | Trail,12025,353,216.46,628.15,2.902
2023-06-05,MW,SP | Apparel,Apparel | Outerwear,15393,430,253.99,954.4,3.758
2023-06-05,MW,SP | Apparel,Apparel | Layers,12594,351,207.81,780.87,3.758
2023-06-05,MT,SP | Running Shoes,Footwear | Road,16558,444,298.04,784.12,2.631
2023-06-05,MT,SP | Running Shoes,Footwear | Trail,10148,272,182.67,480.59,2.631
2023-06-05,MT,SP | Apparel,Apparel | Outerwear,11250,325,185.63,664.58,3.58
2023-06-05,MT,SP | Apparel,Apparel | Layers,9205,266,151.88,543.74,3.58
2023-06-05,West Coast,SP | Running Shoes,Footwear | Road,25930,724,466.74,1613.96,3.458
2023-06-05,West Coast,SP | Running Shoes,Footwear | Trail,15892,444,286.06,989.2,3.458
2023-06-05,West Coast,SP | Apparel,Apparel | Outerwear,18191,522,300.16,1124.69,3.747
2023-06-05,West Coast,SP | Apparel,Apparel | Layers,14884,427,245.58,920.2,3.747
2023-06-12,Northeast,SP | Running Shoes,Footwear | Road,26739,788,481.31,1523.76,3.166
2023-06-12,Northeast,SP | Running Shoes,Footwear | Trail,16389,483,295.0,933.92,3.166
2023-06-12,Northeast,SP | Apparel,Apparel | Outerwear,19942,580,329.04,1223.5,3.718
2023-06-12,Northeast,SP | Apparel,Apparel | Layers,16316,474,269.22,1001.04,3.718
2023-06-12,MA,SP | Running Shoes,Footwear | Road,22711,613,408.8,1415.93,3.464
2023-06-12,MA,SP | Running Shoes,Footwear | Trail,13920,376,250.56,867.83,3.464
2023-06-12,MA,SP | Apparel,Apparel | Outerwear,16746,467,276.31,738.03,2.671
2023-06-12,MA,SP | Apparel,Apparel | Layers,13701,382,226.07,603.85,2.671
2023-06-12,SE,SP | Running Shoes,Footwear | Road,21627,632,389.29,1218.54,3.13
2023-06-12,SE,SP | Running Shoes,Footwear | Trail,13255,387,238.6,746.84,3.13
2023-06-12,SE,SP | Apparel,Apparel | Outerwear,14848,439,244.99,719.07,2.935
2023-06-12,SE,SP | Apparel,Apparel | Layers,12148,359,200.45,588.33,2.935
2023-06-12,MW,SP | Running Shoes,Footwear | Road,21145,587,380.61,1311.5,3.446
2023-06-12,MW,SP | Running Shoes,Footwear | Trail,12960,360,233.28,803.82,3.446
2023-06-12,MW,SP | Apparel,Apparel | Outerwear,15649,451,258.21,910.73,3.527
2023-06-12,MW,SP | Apparel,Apparel | Layers,12804,369,211.26,745.14,3.527
2023-06-12,MT,SP | Running Shoes,Footwear | Road,18442,518,331.95,1240.47,3.737
2023-06-12,MT,SP | Running Shoes,Footwear | Trail,11303,317,203.45,760.29,3.737
2023-06-12,MT,SP | Apparel,Apparel | Outerwear,13348,394,220.25,755.74,3.431
2023-06-12,MT,SP | Apparel,Apparel | Layers,10921,322,180.2,618.33,3.431
2023-06-12,West Coast,SP | Running Shoes,Footwear | Road,28210,773,507.77,1772.61,3.491
2023-06-12,West Coast,SP | Running Shoes,Footwear | Trail,17290,474,311.22,1086.44,3.491
2023-06-12,West Coast,SP | Apparel,Apparel | Outerwear,17916,502,295.62,717.64,2.428
2023-06-12,West Coast,SP | Apparel,Apparel | Layers,14659,410,241.87,587.16,2.428
2023-06-19,Northeast,SP | Running Shoes,Footwear | Road,23653,679,425.76,1130.56,2.655
2023-06-19,Northeast,SP | Running Shoes,Footwear | Trail,14497,416,260.95,692.92,2.655
2023-06-19,Northeast,SP | Apparel,Apparel | Outerwear,15418,412,254.39,746.13,2.933
2023-06-19,Northeast,SP | Apparel,Apparel | Layers,12614,337,208.14,610.47,2.933
2023-06-19,MA,SP | Running Shoes,Footwear | Road,21396,573,385.14,1259.28,3.27
2023-06-19,MA,SP | Running Shoes,Footwear | Trail,13114,351,236.05,771.82,3.27
2023-06-19,MA,SP | Apparel,Apparel | Outerwear,16472,476,271.79,891.94,3.282
2023-06-19,MA,SP | Apparel,Apparel | Layers,13477,389,222.37,729.77,3.282
2023-06-19,SE,SP | Running Shoes,Footwear | Road,20841,590,375.13,1059.72,2.825
2023-06-19,SE,SP | Running Shoes,Footwear | Trail,12773,361,229.92,649.51,2.825
2023-06-19,SE,SP | Apparel,Apparel | Outerwear,12795,362,211.12,539.13,2.554
2023-06-19,SE,SP | Apparel,Apparel | Layers,10469,297,172.73,441.11,2.554
2023-06-19,MW,SP | Running Shoes,Footwear | Road,19359,550,348.46,1194.97,3.429
2023-06-19,MW,SP | Running Shoes,Footwear | Trail,11865,337,213.57,732.4,3.429
2023-06-19,MW,SP | Apparel,Apparel | Outerwear,15766,454,260.13,644.6,2.478
2023-06-19,MW,SP | Apparel,Apparel | Layers,12899,372,212.84,527.4,2.478
2023-06-19,MT,SP | Running Shoes,Footwear | Road,18138,534,326.49,1154.47,3.536
2023-06-19,MT,SP | Running Shoes,Footwear | Trail,11117,327,200.11,707.58,3.536
2023-06-19,MT,SP | Apparel,Apparel | Outerwear,11525,328,190.16,629.61,3.311
2023-06-19,MT,SP | Apparel,Apparel | Layers,9429,268,155.59,515.14,3.311
2023-06-19,West Coast,SP | Running Shoes,Footwear | Road,24454,684,440.18,1410.65,3.205
2023-06-19,West Coast,SP | Running Shoes,Footwear | Trail,14988,419,269.79,864.59,3.205
2023-06-19,West Coast,SP | Apparel,Apparel | Outerwear,18821,548,310.55,1054.72,3.396
2023-06-19,West Coast,SP | Apparel,Apparel | Layers,15399,449,254.08,862.95,3.396
2023-06-26,Northeast,SP | Running Shoes,Footwear | Road,20328,592,365.91,900.65,2.461
2023-06-26,Northeast,SP | Running Shoes,Footwear | Trail,12459,363,224.27,552.01,2.461
2023-06-26,Northeast,SP | Apparel,Apparel | Outerwear,16633,473,274.45,734.85,2.678
2023-06-26,Northeast,SP | Apparel,Apparel | Layers,13609,387,224.55,601.24,2.678
2023-06-26,MA,SP | Running Shoes,Footwear | Road,23126,646,416.27,1328.15,3.191
2023-06-26,MA,SP | Running Shoes,Footwear | Trail,14174,396,255.13,814.02,3.191
2023-06-26,MA,SP | Apparel,Apparel | Outerwear,14653,391,241.78,903.73,3.738
2023-06-26,MA,SP | Apparel,Apparel | Layers,11989,320,197.82,739.41,3.738
2023-06-26,SE,SP | Running Shoes,Footwear | Road,17964,490,323.36,1159.43,3.586
2023-06-26,SE,SP | Running Shoes,Footwear | Trail,11010,300,198.19,710.62,3.586
2023-06-26,SE,SP | Apparel,Apparel | Outerwear,13163,381,217.18,781.94,3.6
2023-06-26,SE,SP | Apparel,Apparel | Layers,10769,311,177.69,639.77,3.6
2023-06-26,MW,SP | Running Shoes,Footwear | Road,19351,517,348.32,909.77,2.612
2023-06-26,MW,SP | Running Shoes,Footwear | Trail,11860,317,213.49,557.6,2.612
2023-06-26,MW,SP | Apparel,Apparel | Outerwear,13485,382,222.5,555.94,2.499
2023-06-26,MW,SP | Apparel,Apparel | Layers,11033,312,182.04,454.86,2.499
2023-06-26,MT,SP | Running Shoes,Footwear | Road,16061,457,289.11,793.66,2.745
2023-06-26,MT,SP | Running Shoes,Footwear | Trail,9844,280,177.19,486.44,2.745
2023-06-26,MT,SP | Apparel,Apparel | Outerwear,11275,309,186.03,447.75,2.407
2023-06-26,MT,SP | Apparel,Apparel | Layers,9225,253,152.21,366.34,2.407
2023-06-26,West Coast,SP | Running Shoes,Footwear | Road,25311,715,455.6,1295.79,2.844
2023-06-26,West Coast,SP | Running Shoes,Footwear | Trail,15513,438,279.24,794.19,2.844
2023-06-26,West Coast,SP | Apparel,Apparel | Outerwear,17634,486,290.97,827.24,2.843
2023-06-26,West Coast,SP | Apparel,Apparel | Layers,14428,398,238.06,676.83,2.843
2023-07-03,Northeast,SP | Running Shoes,Footwear | Road,24598,729,442.76,1651.3,3.73
2023-07-03,Northeast,SP | Running Shoes,Footwear | Trail,15076,447,271.37,1012.09,3.73
2023-07-03,Northeast,SP | Apparel,Apparel | Outerwear,18450,526,304.42,1066.0,3.502
2023-07-03,Northeast,SP | Apparel,Apparel | Layers,15095,430,249.07,872.18,3.502
2023-07-03,MA,SP | Running Shoes,Footwear | Road,20245,599,364.41,1203.61,3.303
2023-07-03,MA,SP | Running Shoes,Footwear | Trail,12408,367,223.35,737.7,3.303
2023-07-03,MA,SP | Apparel,Apparel | Outerwear,16508,444,272.38,828.63,3.042
2023-07-03,MA,SP | Apparel,Apparel | Layers,13506,363,222.85,677.97,3.042
2023-07-03,SE,SP | Running Shoes,Footwear | Road,16799,475,302.38,951.88,3.148
2023-07-03,SE,SP | Running Shoes,Footwear | Trail,10296,291,185.33,583.41,3.148
2023-07-03,SE,SP | Apparel,Apparel | Outerwear,15683,453,258.78,857.47,3.314
2023-07-03,SE,SP | Apparel,Apparel | Layers,12832,371,211.73,701.57,3.314
2023-07-03,MW,SP | Running Shoes,Footwear | Road,18336,522,330.05,972.71,2.947
2023-07-03,MW,SP | Running Shoes,Footwear | Trail,11238,320,202.29,596.18,2.947
2023-07-03,MW,SP | Apparel,Apparel | Outerwear,14121,392,233.0,801.02,3.438
2023-07-03,MW,SP | Apparel,Apparel | Layers,11554,321,190.64,655.38,3.438
2023-07-03,MT,SP | Running Shoes,Footwear | Road,15986,426,287.75,707.86,2.46
2023-07-03,MT,SP | Running Shoes,Footwear | Trail,9798,261,176.36,433.85,2.46
2023-07-03,MT,SP | Apparel,Apparel | Outerwear,11044,325,182.23,591.99,3.249
2023-07-03,MT,SP | Apparel,Apparel | Layers,9036,266,149.1,484.35,3.249
2023-07-03,West Coast,SP | Running Shoes,Footwear | Road,22243,602,400.37,1054.49,2.634
2023-07-03,West Coast,SP | Running Shoes,Footwear | Trail,13633,369,245.39,646.3,2.634
2023-07-03,West Coast,SP | Apparel,Apparel | Outerwear,16092,427,265.51,637.5,2.401
2023-07-03,West Coast,SP | Apparel,Apparel | Layers,13166,350,217.24,521.59,2.401
2023-07-10,Northeast,SP | Running Shoes,Footwear | Road,23389,648,421.01,1333.95,3.168
2023-07-10,Northeast,SP | Running Shoes,Footwear | Trail,14335,397,258.04,817.58,3.168
2023-07-10,Northeast,SP | Apparel,Apparel | Outerwear,17733,503,292.59,815.32,2.787
2023-07-10,Northeast,SP | Apparel,Apparel | Layers,14509,412,239.39,667.08,2.787
2023-07-10,MA,SP | Running Shoes,Footwear | Road,21034,574,378.62,1167.38,3.083
2023-07-10,MA,SP | Running Shoes,Footwear | Trail,12892,352,232.06,715.49,3.083
2023-07-10,MA,SP | Apparel,Apparel | Outerwear,14217,410,234.58,665.02,2.835
2023-07-10,MA,SP | Apparel,Apparel | Layers,11632,336,191.93,544.1,2.835
2023-07-10,SE,SP | Running Shoes,Footwear | Road,18876,521,339.77,965.64,2.842
2023-07-10,SE,SP | Running Shoes,Footwear | Trail,11569,320,208.25,591.84,2.842
2023-07-10,SE,SP | Apparel,Apparel | Outerwear,12815,339,211.44,747.53,3.535
2023-07-10,SE,SP | Apparel,Apparel | Layers,10485,277,173.0,611.62,3.535
2023-07-10,MW,SP | Running Shoes,Footwear | Road,17617,476,317.11,793.99,2.504
2023-07-10,MW,SP | Running Shoes,Footwear | Trail,10798,292,194.36,486.64,2.504
2023-07-10,MW,SP | Apparel,Apparel | Outerwear,14556,409,240.18,617.93,2.573
2023-07-10,MW,SP | Apparel,Apparel | Layers,11910,335,196.51,505.58,2.573
2023-07-10,MT,SP | Running Shoes,Footwear | Road,15756,428,283.61,1007.01,3.551
2023-07-10,MT,SP | Running Shoes,Footwear | Trail,9657,263,173.83,617.2,3.551
2023-07-10,MT,SP | Apparel,Apparel | Outerwear,13186,376,217.57,555.29,2.552
2023-07-10,MT,SP | Apparel,Apparel | Layers,10789,307,178.01,454.33,2.552
2023-07-10,West Coast,SP | Running Shoes,Footwear | Road,22084,625,397.51,1479.1,3.721
2023-07-10,West Coast,SP | Running Shoes,Footwear | Trail,13535,383,243.64,906.54,3.721
2023-07-10,West Coast,SP | Apparel,Apparel | Outerwear,19224,519,317.2,927.59,2.924
2023-07-10,West Coast,SP | Apparel,Apparel | Layers,15729,425,259.53,758.93,2.924
2023-07-17,Northeast,SP | Running Shoes,Footwear | Road,20232,599,364.17,1204.26,3.307
2023-07-17,Northeast,SP | Running Shoes,Footwear | Trail,12400,367,223.2,738.09,3.307
2023-07-17,Northeast,SP | Apparel,Apparel | Outerwear,15769,426,260.19,636.3,2.446
2023-07-17,Northeast,SP | Apparel,Apparel | Layers,12902,349,212.88,520.61,2.446
2023-07-17,MA,SP | Running Shoes,Footwear | Road,20172,578,363.09,1284.19,3.537
2023-07-17,MA,SP | Running Shoes,Footwear | Trail,12363,354,222.54,787.09,3.537
2023-07-17,MA,SP | Apparel,Apparel | Outerwear,15635,417,257.98,962.17,3.73
2023-07-17,MA,SP | Apparel,Apparel | Layers,12792,341,211.08,787.23,3.73
2023-07-17,SE,SP | Running Shoes,Footwear | Road,17910,532,322.38,1200.64,3.724
2023-07-17,SE,SP | Running Shoes,Footwear | Trail,10977,326,197.59,735.87,3.724
2023-07-17,SE,SP | Apparel,Apparel | Outerwear,14868,409,245.32,678.26,2.765
2023-07-17,SE,SP | Apparel,Apparel | Layers,12165,334,200.72,554.94,2.765
2023-07-17,MW,SP | Running Shoes,Footwear | Road,18123,535,326.21,1183.42,3.628
2023-07-17,MW,SP | Running Shoes,Footwear | Trail,11107,328,199.93,725.32,3.628
2023-07-17,MW,SP | Apparel,Apparel | Outerwear,14508,385,239.38,618.3,2.583
2023-07-17,MW,SP | Apparel,Apparel | Layers,11870,315,195.86,505.88,2.583
2023-07-17,MT,SP | Running Shoes,Footwear | Road,17556,470,316.01,877.62,2.777
2023-07-17,MT,SP | Running Shoes,Footwear | Trail,10760,288,193.68,537.9,2.777
2023-07-17,MT,SP | Apparel,Apparel | Outerwear,13187,367,217.58,691.49,3.178
2023-07-17,MT,SP | Apparel,Apparel | Layers,10789,301,178.02,565.77,3.178
2023-07-17,West Coast,SP | Running Shoes,Footwear | Road,24315,650,437.66,1507.57,3.445
2023-07-17,West Coast,SP | Running Shoes,Footwear | Trail,14902,398,268.24,923.99,3.445
2023-07-17,West Coast,SP | Apparel,Apparel | Outerwear,17423,502,287.47,830.36,2.888
2023-07-17,West Coast,SP | Apparel,Apparel | Layers,14255,411,235.2,679.39,2.888
2023-07-24,Northeast,SP | Running Shoes,Footwear | Road,21783,625,392.09,947.78,2.417
2023-07-24,Northeast,SP | Running Shoes,Footwear | Trail,13351,383,240.31,580.9,2.417
2023-07-24,Northeast,SP | Apparel,Apparel | Outerwear,16334,434,269.51,723.15,2.683
2023-07-24,Northeast,SP | Apparel,Apparel | Layers,13364,355,220.51,591.67,2.683
2023-07-24,MA,SP | Running Shoes,Footwear | Road,19621,535,353.18,972.66,2.754
2023-07-24,MA,SP | Running Shoes,Footwear | Trail,12026,328,216.46,596.15,2.754
2023-07-24,MA,SP | Apparel,Apparel | Outerwear,16741,447,276.22,861.59,3.119
2023-07-24,MA,SP | Apparel,Apparel | Layers,13697,366,226.0,704.94,3.119
2023-07-24,SE,SP | Running Shoes,Footwear | Road,18093,522,325.68,852.13,2.616
2023-07-24,SE,SP | Running Shoes,Footwear | Trail,11089,320,199.61,522.27,2.616
2023-07-24,SE,SP | Apparel,Apparel | Outerwear,13282,382,219.16,797.73,3.64
2023-07-24,SE,SP | Apparel,Apparel | Layers,10867,313,179.31,652.69,3.64
2023-07-24,MW,SP | Running Shoes,Footwear | Road,17835,483,321.03,927.61,2.89
2023-07-24,MW,SP | Running Shoes,Footwear | Trail,10931,296,196.76,568.53,2.89
2023-07-24,MW,SP | Apparel,Apparel | Outerwear,15264,435,251.86,681.64,2.706
2023-07-24,MW,SP | Apparel,Apparel | Layers,12489,356,206.07,557.71,2.706
2023-07-24,MT,SP | Running Shoes,Footwear | Road,15086,413,271.55,691.89,2.548
2023-07-24,MT,SP | Running Shoes,Footwear | Trail,9246,253,166.44,424.06,2.548
2023-07-24,MT,SP | Apparel,Apparel | Outerwear,10937,303,180.45,620.14,3.437
2023-07-24,MT,SP | Apparel,Apparel | Layers,8948,248,147.64,507.39,3.437
2023-07-24,West Coast,SP | Running Shoes,Footwear | Road,22548,621,405.86,1087.86,2.68
2023-07-24,West Coast,SP | Running Shoes,Footwear | Trail,13820,381,248.76,666.76,2.68
2023-07-24,West Coast,SP | Apparel,Apparel | Outerwear,16040,456,264.66,890.05,3.363
2023-07-24,West Coast,SP | Apparel,Apparel | Layers,13124,373,216.54,728.23,3.363
2023-07-31,Northeast,SP | Running Shoes,Footwear | Road,22962,648,413.32,1274.77,3.084
2023-07-31,Northeast,SP | Running Shoes,Footwear | Trail,14074,397,253.33,781.31,3.084
2023-07-31,Northeast,SP | Apparel,Apparel | Outerwear,15751,418,259.88,847.24,3.26
2023-07-31,Northeast,SP | Apparel,Apparel | Layers,12887,342,212.63,693.2,3.26
2023-07-31,MA,SP | Running Shoes,Footwear | Road,22404,592,403.26,1205.21,2.989
2023-07-31,MA,SP | Running Shoes,Footwear | Trail,13731,363,247.16,738.68,2.989
2023-07-31,MA,SP | Apparel,Apparel | Outerwear,14756,429,243.47,842.61,3.461
2023-07-31,MA,SP | Apparel,Apparel | Layers,12073,351,199.2,689.41,3.461
2023-07-31,SE,SP | Running Shoes,Footwear | Road,19171,520,345.09,1221.2,3.539
2023-07-31,SE,SP | Running Shoes,Footwear | Trail,11750,319,211.5,748.48,3.539
2023-07-31,SE,SP | Apparel,Apparel | Outerwear,12440,348,205.26,532.62,2.595
2023-07-31,SE,SP | Apparel,Apparel | Layers,10178,284,167.94,435.78,2.595
2023-07-31,MW,SP | Running Shoes,Footwear | Road,19152,562,344.73,990.34,2.873
2023-07-31,MW,SP | Running Shoes,Footwear | Trail,11738,344,211.29,606.99,2.873
2023-07-31,MW,SP | Apparel,Apparel | Outerwear,14661,387,241.91,768.77,3.178
2023-07-31,MW,SP | Apparel,Apparel | Layers,11995,317,197.92,628.99,3.178
2023-07-31,MT,SP | Running Shoes,Footwear | Road,16302,443,293.44,921.07,3.139
2023-07-31,MT,SP | Running Shoes,Footwear | Trail,9992,272,179.85,564.52,3.139
2023-07-31,MT,SP | Apparel,Apparel | Outerwear,12022,319,198.36,681.09,3.434
2023-07-31,MT,SP | Apparel,Apparel | Layers,9836,261,162.29,557.25,3.434
2023-07-31,West Coast,SP | Running Shoes,Footwear | Road,22471,634,404.49,1416.22,3.501
2023-07-31,West Coast,SP | Running Shoes,Footwear | Trail,13773,389,247.91,868.01,3.501
2023-07-31,West Coast,SP | Apparel,Apparel | Outerwear,17935,477,295.94,756.49,2.556
2023-07-31,West Coast,SP | Apparel,Apparel | Layers,14674,390,242.13,618.95,2.556
2023-08-07,Northeast,SP | Running Shoes,Footwear | Road,21736,610,391.24,1089.84,2.786
2023-08-07,Northeast,SP | Running Shoes,Footwear | Trail,13322,374,239.79,667.96,2.786
2023-08-07,Northeast,SP | Apparel,Apparel | Outerwear,16132,468,266.17,772.16,2.901
2023-08-07,Northeast,SP | Apparel,Apparel | Layers,13199,383,217.78,631.77,2.901
2023-08-07,MA,SP | Running Shoes,Footwear | Road,18673,496,336.11,1042.74,3.102
2023-08-07,MA,SP | Running Shoes,Footwear | Trail,11445,304,206.0,639.1,3.102
2023-08-07,MA,SP | Apparel,Apparel | Outerwear,15046,437,248.26,868.38,3.498
2023-08-07,MA,SP | Apparel,Apparel | Layers,12310,358,203.12,710.49,3.498
2023-08-07,SE,SP | Running Shoes,Footwear | Road,17642,473,317.56,938.81,2.956
2023-08-07,SE,SP | Running Shoes,Footwear | Trail,10813,290,194.63,575.4,2.956
2023-08-07,SE,SP | Apparel,Apparel | Outerwear,12552,335,207.12,628.57,3.035
2023-08-07,SE,SP | Apparel,Apparel | Layers,10270,274,169.46,514.28,3.035
2023-08-07,MW,SP | Running Shoes,Footwear | Road,20608,585,370.94,1260.33,3.398
2023-08-07,MW,SP | Running Shoes,Footwear | Trail,12630,359,227.35,772.46,3.398
2023-08-07,MW,SP | Apparel,Apparel | Outerwear,14127,378,233.1,663.13,2.845
2023-08-07,MW,SP | Apparel,Apparel | Layers,11559,309,190.72,542.56,2.845
2023-08-07,MT,SP | Running Shoes,Footwear | Road,17206,488,309.7,963.24,3.11
2023-08-07,MT,SP | Running Shoes,Footwear | Trail,10545,299,189.82,590.37,3.11
2023-08-07,MT,SP | Apparel,Apparel | Outerwear,10866,320,179.29,589.92,3.29
2023-08-07,MT,SP | Apparel,Apparel | Layers,8891,262,146.7,482.66,3.29
2023-08-07,West Coast,SP | Running Shoes,Footwear | Road,23114,665,416.05,1297.03,3.117
2023-08-07,West Coast,SP | Running Shoes,Footwear | Trail,14167,408,255.0,794.96,3.117
2023-08-07,West Coast,SP | Apparel,Apparel | Outerwear,18575,524,306.49,883.08,2.881
2023-08-07,West Coast,SP | Apparel,Apparel | Layers,15198,429,250.76,722.52,2.881
2023-08-14,Northeast,SP | Running Shoes,Footwear | Road,19175,537,345.16,977.33,2.832
2023-08-14,Northeast,SP | Running Shoes,Footwear | Trail,11753,329,211.55,599.01,2.832
2023-08-14,Northeast,SP | Apparel,Apparel | Outerwear,15542,460,256.43,910.51,3.551
2023-08-14,Northeast,SP | Apparel,Apparel | Layers,12716,376,209.81,744.96,3.551
2023-08-14,MA,SP | Running Shoes,Footwear | Road,21746,628,391.43,1059.09,2.706
2023-08-14,MA,SP | Running Shoes,Footwear | Trail,13328,385,239.91,649.12,2.706
2023-08-14,MA,SP | Apparel,Apparel | Outerwear,14134,375,233.21,872.02,3.739
2023-08-14,MA,SP | Apparel,Apparel | Layers,11564,307,190.81,713.47,3.739
2023-08-14,SE,SP | Running Shoes,Footwear | Road,17275,486,310.95,929.91,2.991
2023-08-14,SE,SP | Running Shoes,Footwear | Trail,10588,298,190.58,569.94,2.991
2023-08-14,SE,SP | Apparel,Apparel | Outerwear,14464,390,238.66,880.8,3.691
