time,geo,kpi_orders,kpi_revenue,revenue_per_kpi,population,paid_search_impressions,paid_search_spend,paid_social_video_impressions,paid_social_video_spend,retail_media_impressions,retail_media_spend,organic_sessions,email_sends,weather_index,competitor_price_index,promotional_event,holiday_flag
2025-07-28,MW,572,69988.86,122.36,40100000,273077,2195.26,110320,1136.35,60801.0,1052.26,5045,10401,66.437,105.225,0,0
2025-07-28,MT,443,53572.34,120.93,17600000,228383,1842.82,78153,810.74,54801.0,950.47,4424,8773,67.733,103.866,0,0
2025-07-28,WE,658,82410.56,125.24,51900000,321907,2624.45,155268,1604.2,81971.0,1417.4,6129,14178,68.854,103.904,0,0
2025-08-04,NE,625,74140.67,118.63,55200000,290432,2353.13,141716,1464.28,72506.0,1251.09,5881,12061,63.421,104.019,0,0
2025-08-04,MA,607,72589.28,119.59,31800000,277824,2252.0,120011,1245.5,65402.0,1133.75,4914,12099,62.91,104.78,0,0
2025-08-04,SE,540,64469.52,119.39,47400000,237052,1909.64,124815,1289.83,59615.0,1034.92,4465,9883,65.152,102.758,0,0
2025-08-04,MW,573,71520.5,124.82,40100000,251586,2017.48,115796,1198.66,59456.0,1031.64,4829,11376,62.514,104.612,0,0
2025-08-04,MT,455,56396.27,123.95,17600000,221535,1782.34,80993,842.24,51073.0,884.09,4020,8739,69.058,103.361,0,0
2025-08-04,WE,690,85926.65,124.53,51900000,312121,2508.56,126576,1308.19,78725.0,1360.7,5594,14192,64.697,103.635,0,0
2025-08-11,NE,642,79552.9,123.91,55200000,298553,2403.17,118842,1234.4,73678.0,1278.88,5943,12680,60.026,104.233,0,0
2025-08-11,MA,592,70299.51,118.75,31800000,275142,2221.71,118905,1234.65,69731.0,1209.93,5132,12146,61.716,104.843,0,0
2025-08-11,SE,506,61834.81,122.2,47400000,247225,1995.8,105735,1095.04,58378.0,1009.65,4402,10575,61.54,104.062,0,0
2025-08-11,MW,539,67582.14,125.38,40100000,265870,2151.92,115071,1188.84,63564.0,1102.14,5110,10714,60.777,103.653,0,0
2025-08-11,MT,481,56771.66,118.03,17600000,216628,1753.09,77420,806.74,52367.0,906.49,3879,8642,63.399,104.918,0,0
2025-08-11,WE,637,79208.44,124.35,51900000,300111,2428.58,136482,1409.28,71697.0,1243.36,6326,12863,63.695,102.514,0,0
2025-08-18,NE,617,73975.08,119.89,55200000,287449,2346.31,123320,1288.68,70027.0,1213.37,5581,12449,61.216,104.283,0,0
2025-08-18,MA,592,71194.2,120.26,31800000,258870,2099.15,117731,1216.71,63045.0,1089.33,5443,10990,60.178,102.943,0,0
2025-08-18,SE,541,64012.8,118.32,47400000,242420,1948.04,108318,1116.87,61973.0,1074.83,4618,10956,58.648,103.851,0,0
2025-08-18,MW,512,62199.77,121.48,40100000,242185,1964.93,107941,1113.37,59858.0,1038.2,4643,10486,60.67,102.266,0,0
2025-08-18,MT,462,54737.98,118.48,17600000,225611,1826.31,78954,821.75,53408.0,926.25,4141,9619,61.979,103.486,0,0
2025-08-18,WE,660,80735.21,122.33,51900000,280140,2259.49,143567,1491.48,72691.0,1255.15,6127,12741,58.655,102.277,0,0
2025-08-25,NE,602,75080.79,124.72,55200000,285514,2325.93,133018,1367.09,66875.0,1155.26,5258,11536,55.04,102.672,0,0
2025-08-25,MA,559,68793.08,123.06,31800000,284919,2319.42,125826,1292.43,63475.0,1102.49,5419,12320,57.019,103.37,0,0
2025-08-25,SE,492,59834.87,121.62,47400000,223345,1799.15,109929,1128.73,58035.0,1001.72,4562,10086,58.29,102.701,0,0
2025-08-25,MW,535,64404.73,120.38,40100000,249616,2004.52,103174,1076.18,55589.0,960.99,5003,10113,59.118,103.268,0,0
2025-08-25,MT,445,55500.87,124.72,17600000,213381,1729.71,82883,855.0,48453.0,839.7,3857,9613,61.127,102.913,0,0
2025-08-25,WE,668,80534.3,120.56,51900000,297994,2407.35,143806,1480.82,69175.0,1194.78,6203,12713,55.162,103.17,0,0
2025-09-01,NE,694,85813.72,123.65,55200000,303816,2462.87,147278,1515.88,68594.0,1188.2,6195,16257,53.188,103.685,1,0
2025-09-01,MA,658,79475.34,120.78,31800000,287901,2311.49,122677,1270.02,72829.0,1262.76,5343,15098,52.292,103.827,1,0
2025-09-01,SE,576,68259.53,118.51,47400000,240484,1949.55,109089,1140.13,59520.0,1032.83,5224,13549,53.47,104.063,1,0
2025-09-01,MW,597,74747.07,125.2,40100000,260318,2125.74,112836,1161.44,64565.0,1122.38,5190,12821,56.777,104.031,1,0
2025-09-01,MT,487,57747.24,118.58,17600000,226908,1842.08,75161,776.72,53300.0,919.23,4272,10908,58.182,105.297,1,0
2025-09-01,WE,736,89172.38,121.16,51900000,323346,2610.54,143599,1478.74,77173.0,1332.72,6019,17160,53.942,105.03,1,0
2025-09-08,NE,623,76444.8,122.7,55200000,313958,2542.3,127903,1317.16,71239.0,1231.38,5628,13215,51.478,104.623,0,0
2025-09-08,MA,605,73169.43,120.94,31800000,270879,2187.9,127134,1309.61,65022.0,1124.48,5526,12978,52.274,104.579,0,0
2025-09-08,SE,557,67662.22,121.48,47400000,247827,2024.99,113733,1184.81,63371.0,1096.99,4939,11211,53.518,103.936,0,0
2025-09-08,MW,564,69099.9,122.52,40100000,252542,2045.23,111076,1153.29,66799.0,1158.97,4851,11727,53.173,104.899,0,0
2025-09-08,MT,449,54242.01,120.81,17600000,211985,1716.47,77813,802.5,50630.0,874.08,4450,9045,56.532,104.508,0,0
2025-09-08,WE,718,87319.7,121.62,51900000,321674,2597.3,142887,1481.65,80440.0,1390.81,6073,13495,50.179,104.45,0,0
2025-09-15,NE,641,77484.36,120.88,55200000,293256,2389.13,139432,1443.97,74872.0,1293.39,5442,13201,47.626,104.464,0,0
2025-09-15,MA,632,74121.98,117.28,31800000,285497,2306.06,120233,1243.56,73249.0,1269.21,5449,12900,50.024,104.35,0,0
2025-09-15,SE,526,61444.44,116.81,47400000,257584,2082.75,99499,1034.48,63045.0,1092.08,4405,10422,47.322,105.613,0,0
2025-09-15,MW,541,66680.12,123.25,40100000,246798,1978.07,115964,1205.41,60208.0,1039.13,4762,11329,47.145,103.146,0,0
2025-09-15,MT,441,54042.97,122.55,17600000,228760,1845.37,80956,840.07,52154.0,899.49,3927,9729,50.583,104.044,0,0
2025-09-15,WE,668,81837.66,122.51,51900000,305992,2475.75,139645,1449.97,74642.0,1288.71,6438,12719,50.279,104.117,0,0
2025-09-22,NE,644,75886.66,117.84,55200000,306502,2503.6,129567,1351.6,71016.0,1228.72,5559,12388,48.143,105.477,0,0
2025-09-22,MA,627,75379.02,120.22,31800000,262100,2125.63,129686,1345.12,71292.0,1233.22,5626,11462,46.646,103.557,0,0
2025-09-22,SE,540,66214.01,122.62,47400000,232770,1870.21,99672,1033.69,61766.0,1068.38,4551,10878,44.376,104.394,0,0
2025-09-22,MW,557,67172.83,120.6,40100000,235864,1900.98,112349,1169.05,58939.0,1020.6,4722,11249,47.398,103.923,0,0
2025-09-22,MT,428,52460.06,122.57,17600000,221331,1810.66,81703,845.09,56232.0,972.21,4168,9580,51.423,105.039,0,0
2025-09-22,WE,630,76940.93,122.13,51900000,298388,2418.61,141333,1459.36,72630.0,1258.69,6171,13851,44.778,104.693,0,0
2025-09-29,NE,745,90528.21,121.51,55200000,307147,2469.06,201197,2076.85,78290.0,1359.57,6484,16725,46.373,104.993,1,0
2025-09-29,MA,711,82255.88,115.69,31800000,290814,2342.15,181138,1860.05,71746.0,1245.14,5533,15508,45.267,105.444,1,0
2025-09-29,SE,637,73811.71,115.87,47400000,281035,2281.81,155003,1603.75,65356.0,1133.61,5247,12785,46.41,106.562,1,0
2025-09-29,MW,633,72867.73,115.11,40100000,285155,2303.01,139654,1442.4,65207.0,1130.99,5137,13562,45.267,106.756,1,0
2025-09-29,MT,544,62575.99,115.03,17600000,241577,1946.33,115245,1181.51,52793.0,914.09,4489,11166,47.876,104.887,1,0
2025-09-29,WE,795,93754.89,117.93,51900000,341977,2789.55,181170,1870.51,84176.0,1458.42,6919,16127,45.436,104.87,1,0
2025-10-06,NE,646,78000.11,120.74,55200000,282909,2295.93,122981,1280.26,71198.0,1232.12,5201,12621,44.052,105.305,0,0
2025-10-06,MA,587,70448.65,120.01,31800000,275278,2230.41,125758,1300.51,70591.0,1222.56,5532,11115,43.725,105.638,0,0
2025-10-06,SE,529,62513.25,118.17,47400000,249577,2041.1,100134,1043.76,55088.0,952.01,4416,10837,41.518,105.401,0,0
2025-10-06,MW,548,63191.45,115.31,40100000,254192,2064.8,113267,1170.6,60377.0,1048.9,4917,10933,39.982,105.994,0,0
2025-10-06,MT,455,54020.05,118.73,17600000,208863,1674.25,77757,800.66,51460.0,888.64,4190,9089,42.589,104.568,0,0
2025-10-06,WE,674,79052.26,117.29,51900000,308845,2498.8,147174,1524.11,78556.0,1357.52,6148,13462,43.884,106.266,0,0
2025-10-13,NE,590,68291.75,115.75,55200000,282223,2286.96,127008,1312.98,66973.0,1161.77,5098,11594,40.659,106.048,0,0
2025-10-13,MA,569,66875.64,117.53,31800000,257002,2081.28,133629,1380.99,60036.0,1038.78,4838,11080,40.386,106.003,0,0
2025-10-13,SE,503,60425.85,120.13,47400000,237083,1897.92,101545,1051.73,58476.0,1011.29,4457,10674,40.09,104.528,0,0
2025-10-13,MW,542,62466.04,115.25,40100000,228493,1853.96,116386,1193.42,57284.0,992.23,5082,10400,41.043,104.04,0,0
2025-10-13,MT,436,49542.13,113.63,17600000,213362,1736.21,78581,807.13,52781.0,914.69,3792,9077,42.729,106.589,0,0
2025-10-13,WE,650,78069.72,120.11,51900000,312249,2525.7,148638,1529.74,72319.0,1254.77,5713,12445,41.795,106.792,0,0
2025-10-20,NE,619,70664.21,114.16,55200000,299353,2407.33,131048,1351.04,64082.0,1110.21,5597,12643,35.774,105.967,0,0
2025-10-20,MA,577,64895.89,112.47,31800000,275593,2242.56,107087,1109.4,63436.0,1095.8,5215,11517,36.164,105.186,0,0
2025-10-20,SE,505,59898.23,118.61,47400000,250812,2030.03,102082,1055.55,56777.0,984.96,4721,10891,35.865,107.029,0,0
2025-10-20,MW,553,65155.98,117.82,40100000,227078,1844.17,122819,1268.85,61826.0,1072.78,4898,10161,35.185,106.176,0,0
2025-10-20,MT,417,49268.48,118.15,17600000,197551,1598.74,80430,835.51,51176.0,884.07,3803,8847,42.173,105.289,0,0
2025-10-20,WE,628,72237.73,115.03,51900000,309940,2497.15,126559,1309.34,74717.0,1298.79,5377,12753,37.427,105.187,0,0
2025-10-27,NE,612,69259.84,113.17,55200000,303576,2447.83,120395,1258.4,72629.0,1257.69,5280,12873,35.165,107.075,0,0
2025-10-27,MA,580,66904.64,115.35,31800000,271913,2209.13,129931,1345.19,65992.0,1146.94,5005,11587,37.565,106.505,0,0
2025-10-27,SE,496,57650.07,116.23,47400000,214185,1733.25,107367,1108.38,57873.0,1003.83,4516,10610,37.146,106.706,0,0
2025-10-27,MW,531,61075.53,115.02,40100000,230367,1868.47,117160,1209.15,59293.0,1029.03,4531,10517,35.671,106.072,0,0
2025-10-27,MT,464,53320.48,114.91,17600000,212642,1716.5,71466,744.0,46986.0,814.72,3834,8725,39.374,107.076,0,0
2025-10-27,WE,641,75284.54,117.45,51900000,286136,2300.43,139322,1434.49,66535.0,1150.63,6048,13278,34.078,106.812,0,0
2025-11-03,NE,662,77893.27,117.66,55200000,328985,2643.46,146321,1521.59,80313.0,1386.65,6511,13765,32.621,110.562,0,1
2025-11-03,MA,629,72669.56,115.53,31800000,280845,2267.27,129195,1334.59,76625.0,1325.03,5340,12136,36.044,109.845,0,1
2025-11-03,SE,573,67519.68,117.84,47400000,277290,2239.2,114571,1192.8,66315.0,1150.95,4967,12094,33.38,112.136,0,1
2025-11-03,MW,595,66242.39,111.33,40100000,279940,2246.23,140028,1446.73,70526.0,1220.01,4925,11540,32.456,110.256,0,1
2025-11-03,MT,495,58393.66,117.97,17600000,251022,2033.6,87613,911.02,56181.0,974.59,4383,10454,38.019,111.333,0,1
2025-11-03,WE,739,82965.08,112.27,51900000,329779,2654.21,144277,1507.25,86761.0,1502.23,6462,15167,34.326,110.418,0,1
2025-11-10,NE,680,76380.42,112.32,55200000,308441,2491.5,154868,1604.07,75068.0,1302.08,5896,13210,32.119,111.392,0,1
2025-11-10,MA,646,74074.79,114.67,31800000,306717,2485.34,129084,1345.87,71273.0,1235.07,5796,13148,34.709,112.699,0,1
2025-11-10,SE,556,64126.93,115.34,47400000,258824,2095.92,116412,1204.94,65344.0,1127.19,5090,11013,33.006,110.74,0,1
2025-11-10,MW,580,67270.91,115.98,40100000,288429,2328.69,115844,1203.67,61906.0,1071.92,5031,11708,30.449,111.108,0,1
2025-11-10,MT,489,56548.74,115.64,17600000,252450,2047.36,96757,1003.83,55937.0,971.61,4517,9371,35.172,112.614,0,1
2025-11-10,WE,725,85935.62,118.53,51900000,342247,2763.41,147742,1536.08,78584.0,1360.26,6184,14316,32.55,112.641,0,1
2025-11-17,NE,759,89364.9,117.74,55200000,335853,2719.85,142536,1484.21,77275.0,1336.31,5902,16098,32.969,112.567,1,1
2025-11-17,MA,653,72735.82,111.39,31800000,322254,2616.1,133087,1366.93,75994.0,1317.67,5966,14982,32.09,111.93,1,1
2025-11-17,SE,582,65475.55,112.5,47400000,264518,2136.24,125074,1290.41,62980.0,1093.68,5241,13064,30.581,111.2,1,1
2025-11-17,MW,624,73006.86,117.0,40100000,276362,2242.65,124818,1283.04,64391.0,1112.6,5582,13280,33.801,112.73,1,1
2025-11-17,MT,533,61882.07,116.1,17600000,238563,1947.88,94313,967.99,55353.0,957.36,4369,11034,36.416,112.416,1,1
2025-11-17,WE,733,82735.06,112.87,51900000,320686,2598.06,160581,1655.43,77596.0,1344.2,6526,16290,32.946,112.363,1,1
2025-11-24,NE,779,92617.58,118.89,55200000,358067,2898.94,199679,2068.46,84266.0,1456.25,6145,17840,29.777,114.706,1,1
2025-11-24,MA,747,85614.8,114.61,31800000,310599,2520.77,181982,1877.76,79053.0,1369.67,6280,17291,30.611,112.422,1,1
2025-11-24,SE,661,74800.69,113.16,47400000,294515,2368.11,177362,1823.59,68979.0,1190.47,5401,15446,30.154,113.144,1,1
2025-11-24,MW,685,78389.56,114.44,40100000,282692,2270.63,180080,1853.13,76176.0,1320.81,6127,14461,31.591,113.478,1,1
2025-11-24,MT,570,67979.05,119.26,17600000,226725,1834.21,125011,1283.79,58589.0,1015.22,4896,12094,36.837,113.207,1,1
2025-11-24,WE,837,98367.22,117.52,51900000,377798,3048.61,210559,2171.97,93765.0,1623.06,6653,17709,28.973,113.077,1,1
2025-12-01,NE,730,82428.11,112.92,55200000,358079,2917.31,163019,1672.17,88497.0,1533.89,6761,15157,28.847,113.85,0,1
2025-12-01,MA,682,77277.86,113.31,31800000,307645,2497.75,140514,1444.54,76886.0,1327.24,5946,14392,29.12,114.164,0,1
2025-12-01,SE,627,72997.67,116.42,47400000,272078,2193.09,120208,1254.84,71449.0,1239.87,5642,12133,32.072,113.671,0,1
2025-12-01,MW,630,70874.66,112.5,40100000,280378,2279.28,130701,1358.97,72717.0,1256.7,5453,12807,32.402,113.434,0,1
2025-12-01,MT,501,56185.83,112.15,17600000,240837,1951.09,96186,1001.03,60150.0,1043.13,4927,11253,32.856,114.192,0,1
2025-12-01,WE,757,85510.22,112.96,51900000,364895,2981.12,180519,1863.99,84398.0,1457.61,7199,15217,30.472,114.064,0,1
2025-12-08,NE,860,99150.81,115.29,55200000,368311,2972.15,198025,2036.95,90821.0,1575.05,7142,18764,30.669,114.818,1,1
2025-12-08,MA,797,92070.53,115.52,31800000,352429,2860.25,194087,2005.83,80400.0,1393.41,7133,18476,30.693,115.842,1,1
2025-12-08,SE,718,86126.67,119.95,47400000,318066,2589.72,182653,1878.13,73442.0,1271.68,5714,15095,31.097,115.042,1,1
2025-12-08,MW,729,83934.99,115.14,40100000,321068,2593.71,178466,1841.76,83743.0,1451.73,6151,17258,31.172,114.385,1,1
2025-12-08,MT,597,70043.56,117.33,17600000,263639,2126.01,132987,1367.94,64667.0,1122.29,5163,14842,37.537,115.496,1,1
2025-12-08,WE,925,111090.38,120.1,51900000,389835,3168.25,236093,2427.02,94035.0,1631.05,7882,20359,31.665,114.929,1,1
2025-12-15,NE,729,87783.77,120.42,55200000,342671,2791.32,145915,1513.87,86520.0,1498.39,6657,15661,30.765,114.363,0,1
2025-12-15,MA,690,82659.26,119.8,31800000,343403,2801.49,146191,1516.62,83838.0,1453.86,6022,14774,27.764,115.935,0,1
2025-12-15,SE,631,75857.31,120.22,47400000,297425,2408.47,123350,1275.48,70044.0,1211.07,5470,12340,32.253,114.695,0,1
2025-12-15,MW,636,72694.75,114.3,40100000,315498,2530.51,146456,1510.69,71883.0,1240.89,5738,12988,31.092,116.473,0,1
2025-12-15,MT,566,67173.6,118.68,17600000,259246,2078.71,108153,1113.63,61733.0,1070.29,4931,10385,32.396,114.848,0,1
2025-12-15,WE,800,90927.98,113.66,51900000,377822,3061.71,176343,1825.54,85104.0,1473.8,6533,15489,28.634,115.382,0,1
2025-12-22,NE,722,82256.67,113.93,55200000,351016,2854.73,166633,1717.97,84904.0,1474.85,7065,14668,29.379,115.425,0,1
2025-12-22,MA,727,85238.65,117.25,31800000,335774,2731.54,134034,1385.69,80526.0,1399.93,5879,14014,28.708,116.148,0,1
2025-12-22,SE,612,70990.08,116.0,47400000,286558,2290.61,126258,1300.44,64545.0,1116.11,5744,13177,28.741,116.148,0,1
2025-12-22,MW,605,72104.71,119.18,40100000,285695,2313.76,123027,1272.9,74501.0,1286.75,5672,12845,32.49,115.664,0,1
2025-12-22,MT,534,61308.26,114.81,17600000,252243,2046.42,116326,1204.84,64799.0,1123.11,4883,10962,33.461,115.889,0,1
2025-12-22,WE,776,88293.7,113.78,51900000,350754,2847.91,164180,1707.15,94034.0,1628.7,6607,16873,30.299,115.74,0,1
